"title","dgf_dataset_url","dgf_dataset_id","dgf_resource_url","nb_lines","nb_features","profile_url","automl_url","target_variable","task","dgf_resource_id","best_model","metric_type","metric_value","score","missing_cells_pct","nb_numerical","nb_categorical"
"Qualité de l'air - Niveau de ozone (O3) en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/qualite-de-lair-niveau-de-ozone-o3-en-pays-de-la-loire/","5e322236dee7e71341f5c8eb","https://paysdelaloire.opendatasoft.com/explore/dataset/qualite-de-lair-niveau-de-ozone-o3-en-pays-de-la-loire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",112859,21,"https://etalab-ia.github.io/open_ML/profilings/54659bb5-b9f9-466e-af86-9416e51d4aa2_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/54659bb5-b9f9-466e-af86-9416e51d4aa2/automl_valeur/README.html","Valeur","regression","54659bb5-b9f9-466e-af86-9416e51d4aa2","Ensemble","rmse",25.1370858992326,0.126533738670514,0,4,17
"Budget 2017 - Région des Pays de la Loire - Crédits de paiement","http://www.data.gouv.fr/fr/datasets/budget-2017-region-des-pays-de-la-loire-credits-de-paiement-3/","5bbe9ef906e3e76eb65aef6c","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_credits-de-paiement-2017/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",396,12,"https://etalab-ia.github.io/open_ML/profilings/c4be7487-83eb-4d1c-a4aa-604ad43a8cfe_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c4be7487-83eb-4d1c-a4aa-604ad43a8cfe/automl_numero-dautorisation-de-programme/README.html","Numéro d'Autorisation de Programme","binary_classification","c4be7487-83eb-4d1c-a4aa-604ad43a8cfe","6_Default_RandomForest","logloss",0.029507279124545,4.78807538473011,0,5,7
"Budget 2017 - Région des Pays de la Loire - Crédits de paiement","http://www.data.gouv.fr/fr/datasets/budget-2017-region-des-pays-de-la-loire-credits-de-paiement-3/","5bbe9ef906e3e76eb65aef6c","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_credits-de-paiement-2017/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",396,12,"https://etalab-ia.github.io/open_ML/profilings/c4be7487-83eb-4d1c-a4aa-604ad43a8cfe_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c4be7487-83eb-4d1c-a4aa-604ad43a8cfe/automl_annee-douverture-de-lap/README.html","Année d'ouverture de l'AP","multiclass_classification","c4be7487-83eb-4d1c-a4aa-604ad43a8cfe","Ensemble","logloss",0.678612157396565,2.47780108755853,0,5,7
"Budget 2017 - Région des Pays de la Loire - Crédits de paiement","http://www.data.gouv.fr/fr/datasets/budget-2017-region-des-pays-de-la-loire-credits-de-paiement-3/","5bbe9ef906e3e76eb65aef6c","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_credits-de-paiement-2017/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",396,12,"https://etalab-ia.github.io/open_ML/profilings/c4be7487-83eb-4d1c-a4aa-604ad43a8cfe_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c4be7487-83eb-4d1c-a4aa-604ad43a8cfe/automl_section/README.html","Section","binary_classification","c4be7487-83eb-4d1c-a4aa-604ad43a8cfe","Ensemble","logloss",0.180462566356249,3.93485811065519,0,5,7
"Budget 2017 - Région des Pays de la Loire - Crédits de paiement","http://www.data.gouv.fr/fr/datasets/budget-2017-region-des-pays-de-la-loire-credits-de-paiement-3/","5bbe9ef906e3e76eb65aef6c","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_credits-de-paiement-2017/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",396,12,"https://etalab-ia.github.io/open_ML/profilings/c4be7487-83eb-4d1c-a4aa-604ad43a8cfe_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c4be7487-83eb-4d1c-a4aa-604ad43a8cfe/automl_montant-dm/README.html","Montant DM","regression","c4be7487-83eb-4d1c-a4aa-604ad43a8cfe","1_Baseline","rmse",1071739.35309752,3.11020702023123E-06,0,5,7
"Budget 2017 - Région des Pays de la Loire - Crédits de paiement","http://www.data.gouv.fr/fr/datasets/budget-2017-region-des-pays-de-la-loire-credits-de-paiement-3/","5bbe9ef906e3e76eb65aef6c","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_credits-de-paiement-2017/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",396,12,"https://etalab-ia.github.io/open_ML/profilings/c4be7487-83eb-4d1c-a4aa-604ad43a8cfe_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c4be7487-83eb-4d1c-a4aa-604ad43a8cfe/automl_montant-bs/README.html","Montant BS","regression","c4be7487-83eb-4d1c-a4aa-604ad43a8cfe","6_Default_RandomForest","rmse",4898898.14129719,6.80425022846874E-07,0,5,7
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_code-support/README.html","Code support","binary_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",1.00000050002909E-06,3.08408210433925,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_support/README.html","Support","binary_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",1.00000050002909E-06,3.08408210433925,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_code-fraction-analysee/README.html","Code Fraction analysee","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","3_Default_Xgboost","logloss",4.31922978182793E-05,3.08396176011647,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_fraction-analysee/README.html","Fraction analysee","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","3_Default_Xgboost","logloss",4.75292617362613E-05,3.08394934026288,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_code-parametre/README.html","Code parametre","regression","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","3_Default_Xgboost","rmse",1242.40726789513,0.002680631502587,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_code-remarque-analyse/README.html","Code remarque analyse","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",3.99999599999161E-06,3.08407354396967,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_remarque-analyse/README.html","Remarque analyse","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",3.99999599982242E-06,3.08407354396967,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_code-insitu-analyse/README.html","Code insitu analyse","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",1.9999999999894E-06,3.08407925087459,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_insitu-analyse/README.html","Insitu Analyse","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",1.9999999999894E-06,3.08407925087459,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_difficulte-analyse/README.html","Difficulté analyse","binary_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",1.00000050002909E-06,3.08408210433925,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_incertitude/README.html","Incertitude","regression","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","3_Default_Xgboost","rmse",23911452.876513,1.39403205758809E-07,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_code-methode/README.html","Code méthode","regression","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","3_Default_Xgboost","rmse",69.2469747850382,0.047397098925083,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_rendement-extraction/README.html","Rendement extraction","regression","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","3_Default_Xgboost","rmse",5.49295381476156,0.507065597405395,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_code-methode-extraction/README.html","Code méthode extraction","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",2.99999849988641E-06,3.08407639741806,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_methode-extraction/README.html","Méthode extraction","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",2.99999849989122E-06,3.08407639741806,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_code-accreditation/README.html","Code accréditation","binary_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",1.00000050002909E-06,3.08408210433925,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_accreditation/README.html","Accréditation","binary_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",1.00000050002909E-06,3.08408210433925,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_code-statut-resultat/README.html","Code statut résultat","binary_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",1.00000050002909E-06,3.08408210433925,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_statut-resultat/README.html","Statut résultat","binary_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","2_DecisionTree","logloss",1.00000050002909E-06,3.08408210433925,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_collecte-analyse/README.html","Collecte analyse","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","3_Default_Xgboost","logloss",0.000164440164691,3.08361581168437,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_code-producteur/README.html","Code producteur","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","3_Default_Xgboost","logloss",0.074816137238121,2.884420208073,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_producteur/README.html","Producteur","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","3_Default_Xgboost","logloss",9.461547869527E-05,3.08381499863523,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_nom-preleveur/README.html","Nom préleveur","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","3_Default_Xgboost","logloss",0.0022704108959,3.07761997993712,15.1,12,40
"Qualité des eaux en Pays de la Loire - Loire-Atlantique","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/","5e322394dee7e71547f5c90d","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",121079,53,"https://etalab-ia.github.io/open_ML/profilings/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc/automl_laboratoire/README.html","Laboratoire","multiclass_classification","bbdedaeb-4b1e-4c6f-9e27-14db5c6677fc","3_Default_Xgboost","logloss",0.013057744228897,3.04726980112962,15.1,12,40
"Points Adresse 📭 Angers Loire Métropole","http://www.data.gouv.fr/fr/datasets/points-adresse-angers-loire-metropole-1/","5e322384dee7e71547f5c8ff","https://paysdelaloire.opendatasoft.com/explore/dataset/points-adresse-angers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",89653,22,"https://etalab-ia.github.io/open_ML/profilings/041c16dd-ca86-471e-92b7-34a8b6386007_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/041c16dd-ca86-471e-92b7-34a8b6386007/automl_id_iris_in/README.html","ID_IRIS_IN","regression","041c16dd-ca86-471e-92b7-34a8b6386007","3_Default_Xgboost","rmse",12.7844340535873,0.23396473564012,19.4,10,12
"Points Adresse 📭 Angers Loire Métropole","http://www.data.gouv.fr/fr/datasets/points-adresse-angers-loire-metropole-1/","5e322384dee7e71547f5c8ff","https://paysdelaloire.opendatasoft.com/explore/dataset/points-adresse-angers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",89653,22,"https://etalab-ia.github.io/open_ML/profilings/041c16dd-ca86-471e-92b7-34a8b6386007_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/041c16dd-ca86-471e-92b7-34a8b6386007/automl_source/README.html","SOURCE","multiclass_classification","041c16dd-ca86-471e-92b7-34a8b6386007","3_Default_Xgboost","logloss",0.244298785764488,1.95271379538932,19.4,10,12
"Points Adresse 📭 Angers Loire Métropole","http://www.data.gouv.fr/fr/datasets/points-adresse-angers-loire-metropole-1/","5e322384dee7e71547f5c8ff","https://paysdelaloire.opendatasoft.com/explore/dataset/points-adresse-angers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",89653,22,"https://etalab-ia.github.io/open_ML/profilings/041c16dd-ca86-471e-92b7-34a8b6386007_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/041c16dd-ca86-471e-92b7-34a8b6386007/automl_x_cc47/README.html","X_CC47","regression","041c16dd-ca86-471e-92b7-34a8b6386007","3_Default_Xgboost","rmse",624.505316962593,0.005325085656132,19.4,10,12
"Points Adresse 📭 Angers Loire Métropole","http://www.data.gouv.fr/fr/datasets/points-adresse-angers-loire-metropole-1/","5e322384dee7e71547f5c8ff","https://paysdelaloire.opendatasoft.com/explore/dataset/points-adresse-angers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",89653,22,"https://etalab-ia.github.io/open_ML/profilings/041c16dd-ca86-471e-92b7-34a8b6386007_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/041c16dd-ca86-471e-92b7-34a8b6386007/automl_id_voie/README.html","ID_VOIE","regression","041c16dd-ca86-471e-92b7-34a8b6386007","3_Default_Xgboost","rmse",5984.14033227775,0.000556891811931,19.4,10,12
"Points Adresse 📭 Angers Loire Métropole","http://www.data.gouv.fr/fr/datasets/points-adresse-angers-loire-metropole-1/","5e322384dee7e71547f5c8ff","https://paysdelaloire.opendatasoft.com/explore/dataset/points-adresse-angers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",89653,22,"https://etalab-ia.github.io/open_ML/profilings/041c16dd-ca86-471e-92b7-34a8b6386007_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/041c16dd-ca86-471e-92b7-34a8b6386007/automl_lib_qua_i/README.html","LIB_QUA_I","multiclass_classification","041c16dd-ca86-471e-92b7-34a8b6386007","3_Default_Xgboost","logloss",0.005057590821884,2.27099585310274,19.4,10,12
