"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","NB_CHB","SDP_A2","SDP_B2","SDP_D2","SDP_E2","SDP_F2","SDP_A3","SDP_B3","SDP_D3","SDP_E3","SDP_F3","SDP_A4","SDP_B4","SDP_D4","SDP_E4","SDP_F4","SDP_A5","SDP_B5","SDP_D5","SDP_E5","SDP_F5","SDP_A6","SDP_B6","SDP_D6","SDP_E6","SDP_F6","SDP_A7","SDP_B7","SDP_D7","SDP_E7","SDP_F7","SDP_A8","SDP_B8","SDP_D8","SDP_E8","SDP_F8","SDP_A9","SDP_B9","SDP_D9","SDP_E9","SDP_F9","I_TRANSPORT","I_ENSETRECH","I_SANTE","I_ACTSOCIAL","I_OUVRAGESPEC","I_CULTURE","TYPE_OPERATION_CONSTR","DPC","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"84","69","69386","2017","0693861700281","1","2",,"EIFFAGE IMMOBILIER CENTRE EST","31795998900052","3",,"rue Hrant Dink",,,"69002","LYON",,"100","51",,"rue Bellecombe",,,"69000","Lyon 6eme",,"59AW","60AW",,2,2931,,,,,"1",0,0,0,0,0,0,0,0,0,1935,2978,0,1935,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-02-28,"2018-02-07",
"27","70","70041","2018","07004118O0001","9","2","Office public de l'habitat","HABITAT 70","39960618500011","26",,"RUE DE FLEURIER",,,"70000","VESOUL",,"100",,,"ROUTE D'AUVET",,,"70100","AUTREY-LES-GRAY",,"124ZA","1071A","1067A",1,13981,,,,,,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-02-28,,
"27","70","70045","2017","07004517O0005","9","2",,"SARL SANCEY FRERES","38013313200023","17",,"GR GRANDE RUE",,,"70150","CULT",,"100",,,,"LES BIENS AIMES",,"70150","AVRIGNEY VIREY",,"6ZI",,,2,106670,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-02-28,"2017-08-19",
"27","70","70074","2018","07007418C0001","9","2","GAEC GUILBERT MOREL",,"38109750000023","7","RUE","DES MOTTES",,,"70500","Blondefontaine",,"100",,,,"VERS RAINCOURT",,"70500","Blondefontaine",,"17ZH",,,1,34080,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-02-28,,
"27","70","70078","2018","07007818C0001","9","2","GAEC BILLY",,"42043833500010","24",,"GRANDE RUE",,,"70500","Bougey",,"100",,,,"EN CARRON",,"70500","Bougey",,"596A","595A","591A",1,24496,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4656,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-02-28,,
"27","70","70079","2018","07007918C0002","2","2","Mairie","Commune",,"15 bi",,"Grande Rue",,,"70170","BOUGNON",,"100",,,"LE VILLAGE NORD",,,,"BOUGNON",,"17AB","18AB",,2,1073,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-02-28,"2018-02-13",
"27","70","70083","2017","07008317E0003","9","2","GAEC","GAEC DIOLEY","31723741000012","3",,"Rue du Tilleul",,,"70800","BOULIGNEY",,"100",,,"CHAMP BOUTON",,,"70800","BOULIGNEY",,"569C","563C","564C",2,27087,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-02-28,"2017-07-18",
"27","70","70096","2017","07009617E0004","9","2","MCG","CARECO STOCK CASSE 70","45051386600019","2A",,"GRANDE RUE",,,"70400","BREVILLIERS",,"100",,,"RN 83",,,"70400","BREVILLIERS",,"1771A0","1769A0","1767A0",2,3109,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-02-28,"2018-02-20",
"27","70","70111","2017","07011117C0002","2","2",,"COMMUNE DE CALMOUTIER",,,,"10 GRANDE RUE","MAIRIE",,"70240","CALMOUTIER",,"100",,,"VEAU BRULEY",,,,"CALMOUTIER",,"311E",,,2,1922,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,1,0,0,"8",2018-02-28,"2017-06-23",
"27","70","70132","2017","07013217O0002","9","2",,"MAISON FAMILIALE ET RURALE (MFR)","77850148600014","77",,"ROUTE NATIONALE",,,"70100","CHARGEY-LES-GRAY",,"100","77",,"ROUTE NATIONALE",,,"70100","CHARGEY-LES-GRAY",,"320AC","263AC","9AC",2,4635,,,,,"2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,195,0,20,0,0,1,0,0,0,0,"13",2018-02-28,"2018-02-14",
