Operateur;X;Y;2G;3G;4G
20810;631521;1861955;1;1;0
20820;631521;1861955;1;1;0
20801;631521;1861955;0;1;0
20820;631533;2381480;1;0;0
20801;631540;2490695;1;1;1
20810;631570;2338877;1;1;0
20801;631570;2338880;1;1;0
20801;631571;2377396;1;1;0
20820;631575;2338875;1;1;1
20810;631586;2377373;1;1;1
20820;631605;2377370;1;1;1
20810;631625;2305870;1;1;1
20820;631625;2305870;1;1;1
20810;631630;1944370;1;1;0
20801;631630;1944370;1;1;0
20810;631676;2428508;0;1;0
20810;631707;2604372;1;1;0
20801;631710;2604380;1;1;1
20815;631711;2604358;0;1;1
20820;631713;2604375;1;1;0
20801;631718;2429730;1;1;1
20801;631730;2387490;1;1;0
20810;631742;2387487;1;1;1
20801;631752;2415619;0;1;1
20801;631760;2431600;1;1;1
20801;631773;2428024;0;0;0
20801;631792;2526402;1;1;1
20810;631798;2603656;0;1;0
20810;631870;2433708;1;0;0
20801;631870;2433708;0;1;0
20801;631875;2428550;1;1;1
20810;631878;2087096;1;1;1
20820;631878;2087096;1;1;1
20815;631890;2428544;0;1;1
20801;631910;2603000;1;1;1
20801;631920;2009233;1;1;0
20810;631950;2009300;1;1;0
20801;631968;2428804;0;0;0
20810;631972;2428626;0;1;0
20801;631980;1934600;1;1;0
20801;631986;1807294;1;1;0
20810;631987;2431617;1;1;0
20801;632000;1836250;1;0;0
20801;632000;2594500;1;1;0
20801;632005;2430652;1;1;0
20820;632006;1807305;1;1;0
20810;632007;1807315;1;1;0
20820;632008;2438468;1;1;0
20801;632020;2602170;1;1;1
20801;632020;2418365;1;1;0
20810;632025;2418360;1;1;0
20801;632025;2361525;1;0;0
20810;632043;2361536;1;0;0
20810;632074;1781742;1;1;0
20801;632079;1781746;0;1;0
20815;632098;2588480;0;1;1
20801;632100;2404600;1;1;0
20801;632111;2009196;0;0;0
20820;632135;2594523;1;1;0
20820;632144;1727371;1;1;1
20801;632145;2588564;1;1;1
20810;632150;2358105;1;1;1
20820;632155;2358092;1;1;1
20820;632157;2584835;1;1;1
20820;632161;2587452;1;1;1
20815;632164;2587459;0;1;1
20810;632170;2587449;1;1;0
20820;632170;2523252;1;1;1
20801;632179;2428765;0;0;0
20810;632182;2523271;1;1;1
20810;632189;1727556;1;1;1
20820;632220;1919300;1;1;0
20801;632222;1919352;1;1;1
20820;632242;1730245;1;1;0
20801;632242;1730245;0;1;0
20810;632258;1730288;1;1;0
20801;632273;2384753;1;1;0
20801;632280;2529934;1;1;1
20820;632290;2490360;1;1;1
20810;632302;2538813;1;1;0
20801;632310;2538800;1;1;0
20801;632322;2415425;1;1;1
20801;632325;2451910;1;1;0
20801;632329;2612758;0;0;1
20801;632329;2612758;1;1;1
20810;632337;2415427;1;0;0
20801;632360;2382410;1;1;1
20815;632371;2382254;0;1;1
20820;632374;2612784;1;1;1
20801;632377;2490421;1;1;0
20801;632384;2430097;0;1;1
20801;632390;1977650;1;1;0
20810;632400;1977650;1;1;0
20801;632400;2428800;0;0;0
20810;632425;1919352;1;1;0
20810;632425;2415830;0;1;1
20801;632428;2585075;1;1;1
20815;632430;2415844;0;1;0
20820;632436;2415850;1;1;1
20801;632440;2333960;1;1;1
20820;632443;2371680;1;1;1
20810;632445;2371723;1;1;1
20810;632450;2428330;0;1;0
20815;632465;2590184;0;1;1
20801;632475;2590200;1;1;1
20801;632477;2587987;0;1;1
20801;632493;2616866;0;1;1
20801;632500;2587125;1;1;1
20810;632509;2601507;1;1;1
20810;632511;2607337;1;1;0
20801;632520;2484780;1;1;0
20820;632525;2382662;1;1;1
20810;632527;2484819;1;1;0
20815;632529;2484812;0;1;1
20810;632530;2270330;1;1;0
20820;632530;2270330;1;1;0
20801;632530;2270330;0;1;0
20820;632532;2484818;1;1;0
20810;632547;2382692;1;1;1
20801;632555;2429576;0;0;0
20820;632565;2429638;1;1;1
20820;632572;2407535;1;1;0
20801;632572;2429590;1;1;1
20810;632574;2590182;1;1;1
20801;632580;2590185;1;1;1
20820;632583;2590198;1;1;0
20815;632583;2607367;0;1;1
20801;632585;2487045;0;1;1
20820;632586,17;2605702;1;1;1
20810;632596;2605687;0;1;0
20815;632597;1943679;0;1;1
20820;632599;1943678;1;1;0
20810;632615;2428320;1;1;0
20820;632620;2428450;1;1;1
20801;632620;2607380;1;1;1
20801;632625;2605675;1;1;1
20810;632631;2489660;1;1;1
20810;632631;2407564;1;1;0
20801;632660;2407540;1;1;0
20815;632663;2489667;0;1;1
20801;632682;2614086;0;0;0
20801;632689;2428646;0;0;0
20801;632710;2380300;1;1;0
20810;632711;2430240;1;1;0
20801;632729;2430090;0;0;0
20801;632737;1797957;1;1;0
20801;632743;2428313;1;1;0
20810;632745;2443725;1;0;0
20810;632750;2432419;1;1;0
20820;632750;2430280;1;0;0
20801;632756;2432425;1;1;1
20801;632760;2443847;1;1;1
20810;632780;2430380;1;0;0
20820;632800;2330750;1;1;1
20820;632800;2429140;1;1;1
20815;632809;2605944;0;1;1
20820;632820;2432434;1;1;1
20810;632823;2627100;1;1;1
20810;632833;2276720;1;1;0
20820;632833;2276742;1;1;0
20801;632833;2276742;0;1;0
20815;632835;2522668;0;1;1
20810;632840;2350020;1;1;1
20820;632840;2350015;1;1;1
20815;632 848;2 432 597;0;1;1
20801;632854;2073321;1;1;0
20810;632863;2342090;1;1;0
20815;632864;2342094;0;1;1
20801;632870;2342080;1;1;1
20820;632880;2093845;1;1;1
20810;632900;2093850;1;1;1
20801;632900;2522720;1;1;1
20801;632903;2487972;1;1;1
20801;632926;2350111;1;1;0
20815;632 926;2 350 111;0;1;1
20801;632930;1914650;1;1;0
20801;632943;2327336;1;1;0
20820;632945;2343772;1;1;1
20820;632946;2565613;1;1;0
20815;632954;2488154;0;1;1
20820;632972;1823785;1;0;0
20801;632972;1823785;1;1;0
20810;632978;1823798;1;1;0
20810;632984;2429336;1;1;1
20801;632995;1721845;1;1;1
20810;633045;2330387;1;1;0
20820;633045;1935040;1;1;0
20801;633046;2330320;1;1;1
20815;633054;2330387;0;1;1
20820;633065;2430228;1;1;1
20801;633068;1844052;1;1;0
20810;633085;1782582;1;1;0
20801;633086;1782583;0;1;0
20810;633097;1816594;0;1;0
20801;633097;1816594;1;1;0
20820;633115;1816605;1;0;0
20810;633119;2430335;1;1;1
20815;633123;2616442;0;1;1
20820;633135;2430323;1;1;1
20801;633170;2430335;1;1;1
20820;633172;2488835;1;1;1
20815;633172;2488835;0;1;1
20801;633175;2488830;1;1;1
20801;633198;2460394;1;1;1
20810;633225;2460475;1;1;0
20801;633245;2572206;1;1;0
20810;633250;2429750;0;1;0
20820;633250;1720000;1;1;1
20820;633250;2572210;1;1;0
20810;633252;1720007;1;1;1
20820;633260;2460475;1;1;1
20801;633275;2427476;1;1;1
20810;633278;1984880;1;1;0
20801;633278;1984880;1;1;0
20801;633327;2093805;1;1;0
20810;633332;2424263;1;1;0
20801;633334;2424262;1;1;0
20801;633335;2605110;1;1;1
20810;633356;2531077;1;1;0
20815;633358;2173946;0;1;1
20820;633373;2531040;1;1;0
20801;633400;2610600;1;1;1
20810;633443;2488777;0;1;0
20815;633454;2610561;0;1;1
20810;633463;2610576;1;1;1
20815;633506;2598549;0;1;1
20810;633511;2379123;0;1;1
20820;633511;2379123;1;1;1
20815;633514;2007213;0;1;1
20810;633533;1995938;1;1;0
20801;633535;1737890;1;1;1
20801;633542;1995966;0;1;0
20820;633550;2007230;1;1;0
20820;633550;2579220;1;1;0
20801;633550;2602800;1;1;1
20820;633585;2602815;1;1;1
20801;633591;2532630;1;1;1
20810;633597;2602812;1;1;1
20815;633609;2587931;0;1;0
20801;633665;2604190;1;1;1
20810;633684;1801149;1;1;0
20810;633686;2505185;1;1;1
20801;633700;2490360;1;1;1
20801;633700;2587950;1;1;1
20801;633720;2366870;1;1;1
20820;633721;2453407;1;1;1
20810;633747;2613581;1;1;0
20810;633750;2366820;1;1;1
20820;633750;2366820;1;1;1
20815;633 750;2 366 820;0;1;1
20801;633760;1801330;1;1;1
20801;633790;1946700;1;1;1
20801;633850;2613000;1;1;1
20801;633850;2448200;1;1;1
20801;633860;2615200;0;1;1
20820;633876;2615180;1;1;0
20815;633888;1946187;0;1;1
20801;633890;2478660;1;1;1
20810;633896;1831992;1;1;1
20815;633898;1831989;0;1;1
20815;633898;2478666;0;1;1
20820;633899;1832002;1;0;1
20820;633900;1946220;1;1;0
20820;633902;2478691;1;1;0
20810;633905;2478652;1;1;0
20801;633920;2604303;0;0;0
20810;633925;2393775;1;1;1
20820;633925;2393775;1;1;1
20820;633932,69;2604511,94;1;1;0
20820;633948;2422348;1;1;0
20810;633962;2377289;1;1;1
20820;633975;2377287;1;1;1
20801;633975;2422278;1;1;0
20810;633980;2422244;1;1;0
20801;633985;2377280;1;1;0
20815;633990;2333389;0;1;1
20801;633994;2604362;0;0;0
20810;634001;2428210;0;1;0
20810;634011;2605311;1;1;1
20801;634018;2604244;0;0;0
20801;634019;2604243;0;0;0
20810;634020;2604632;1;1;1
20810;634025;2101375;1;1;1
20820;634025;2101375;1;1;1
20801;634031;2333389;1;1;0
20820;634040;2496255;1;1;0
20801;634050;2393900;1;1;1
20801;634050;2616000;1;1;1
20810;634053;2615994;1;1;0
20810;634059;2403695;1;1;0
20820;634059;2604323;1;1;1
20815;634061;2101393;0;1;1
20820;634063;2403703;1;1;0
20820;634066;1736194;1;1;1
20801;634081;1799426;1;1;1
20810;634100;2535916;1;1;1
20820;634100;2535916;1;1;1
20801;634100;2600950;1;1;1
20801;634101;2604328;0;0;0
20820;634105;2388763;1;1;1
20810;634110;2388760;1;1;1
20801;634110;2590100;1;1;1
20815;634132;2490356;0;1;1
20810;634135;1736225;1;1;1
20820;634135;2490381;1;1;1
20801;634140;1742580;1;1;0
20810;634148;2490390;1;1;0
20801;634170;2388895;1;1;1
20820;634180;2604100;1;1;1
20801;634180;2434650;1;1;1
20820;634250;1720770;1;1;1
20810;634272;2091385;1;1;0
20820;634281;2434646;1;1;1
20810;634285;2434623;1;1;0
20801;634290;2580775;1;1;1
20810;634304;1720765;1;1;1
20801;634356;2469430;1;1;0
20815;634390;2606077;0;1;1
20810;634409;1947795;1;1;0
20820;634414;1800014;1;1;0
20801;634420;2439220;1;1;0
20810;634433;2603889;1;1;0
20810;634440;1935200;1;1;0
20810;634471;1750459;1;1;1
20820;634471;1750459;1;1;1
20801;634490;2603900;0;0;0
20801;634494;2490485;1;1;1
20801;634497;2091224;1;0;0
20801;634510;2606730;1;1;1
20820;634528;2418194;1;1;0
20810;634545;2597866;1;1;0
20810;634545;2418193;1;1;0
20820;634548;2597892;1;1;0
20801;634548;2597892;1;1;1
20801;634550;2604760;1;1;1
20801;634550;2489790;1;1;1
20801;634553;2418195;1;1;0
20801;634555;2430802;0;0;0
20801;634555;2375500;1;1;1
20801;634608;2429423;1;1;1
20810;634625;1960880;1;1;0
20810;634625;2428900;1;1;0
20801;634625;1960880;1;1;0
20815;634638;2490019;0;1;1
20801;634643;2603567;1;1;1
20810;634648;2490041;1;1;1
20801;634651;2622410;1;1;0
20801;634660;2628920;1;1;1
20801;634680;2632490;1;1;1
20801;634700;2552680;1;1;0
20820;634707;2605993;1;1;1
20810;634709;2606005;1;1;1
20820;634710;2613260;1;1;1
20801;634714;1789385;1;1;0
20810;634721;2323344;1;1;0
20820;634740;2607380;0;1;1
20815;634742;2377726;0;1;1
20815;634 751;2 603 392;0;1;1
20801;634755;2087712;1;1;0
20801;634770;2497500;1;1;0
20810;634772;2497471;1;0;0
20815;634774;2497473;0;1;1
20820;634775;2075625;1;0;0
20820;634777;2497470;1;0;0
20801;634793;2504425;1;0;0
20815;634811;2075616;0;1;1
20820;634889;2622483;1;1;1
20810;634890;2622480;1;1;1
20801;634890;2409340;1;1;0
20810;634900;2453562;1;1;0
20801;634900;2452500;1;1;0
20801;634960;2362200;1;1;0
20801;634970;2605474;1;1;1
20815;634986;2435980;0;1;1
20820;634990;2627685;1;0;0
20820;635002;2435915;1;1;0
20810;635005;2189110;1;1;0
20820;635005;2189110;1;1;0
20801;635005;2189110;1;1;0
20801;635016;2491040;1;1;1
20801;635020;2412490;1;1;0
20820;635025;1798826;1;1;1
20815;635025;1798826;0;1;1
20810;635033;2407917;0;1;0
20801;635037;2536058;1;1;1
20810;635038;2208608;1;0;0
20801;635040;2208620;1;0;0
20810;635044;2490979;1;1;0
20820;635044;2491053;1;1;1
20810;635047;2429657;1;1;0
20810;635052;2604847;0;1;0
20815;635064;2630884;0;1;1
20801;635080;2261560;1;1;1
20810;635083;2630879;1;1;1
20820;635083;2630879;1;1;1
20820;635095;2407966;1;1;1
20820;635099;2412510;1;1;0
20810;635121;2423435;1;1;0
20820;635125;2423445;1;0;0
20801;635125;2423445;1;0;0
20801;635140;2607885;1;1;1
20801;635159;2604356;0;1;1
20810;635200;2208960;0;1;0
20820;635200;2208960;1;1;0
20801;635200;2208960;0;1;0
20820;635246;2502331;1;1;0
20815;635268;1758536;0;1;1
20801;635270;1758520;1;1;0
20801;635275;2377595;1;1;1
20801;635275;2603880;1;1;1
20810;635284;2603878;1;1;1
20820;635320;2603920;1;1;1
20820;635320;2600702;1;1;1
20810;635368;2392498;1;1;1
20820;635368;2392498;1;1;1
20810;635370;2449468;1;1;0
20820;635370;2449467;1;1;1
20815;635372;2449459;0;1;1
20815;635372;2392499;0;1;1
20810;635380;2600690;1;1;1
20810;635390;1758630;1;1;1
20820;635390;1758630;1;1;1
20801;635400;2489880;1;1;1
20810;635404;2489916;1;1;0
20801;635415;2490453;0;1;1
20801;635420;2493010;1;1;1
20820;635425;2493017;1;1;0
20815;635425;2028809;0;1;1
20815;635426;2493054;0;1;1
20801;635430;2077415;1;1;0
20810;635432;2607907;0;1;1
20810;635450;2398740;1;1;1
20820;635453;2398726;1;1;1
20810;635458;2490441;0;1;0
20801;635466;2606907;1;1;0
20801;635480;2491900;1;1;0
20820;635500;1909190;1;0;0
20801;635510;1909180;1;1;1
20815;635517;2372138;0;1;1
20801;635520;2405400;1;1;1
20815;635533;1909189;0;1;1
20810;635535;2372125;1;1;1
20820;635535;2372125;1;1;1
20810;635536;1909197;1;1;0
20820;635540;2605558;1;1;1
20820;635570;2600770;1;1;1
20820;635570;2297435;1;1;1
20815;635570;2600759;0;1;1
20810;635577;2297433;1;1;1
20801;635580;2600755;1;1;1
20801;635602;1850876;1;1;1
20820;635603;1850874;1;1;0
20801;635605;2634563;0;1;1
20815;635615;2130518;0;1;1
20801;635631;2601801;1;1;1
20810;635650;2491160;1;1;0
20810;635670;2405380;1;1;1
20810;635679;2601770;0;1;0
20810;635680;2580440;1;1;0
20810;635680;2130000;1;1;1
20820;635680;2130000;1;1;1
20801;635691;2491048;1;1;1
20810;635751;2606148;1;1;1
20815;635753;2606147;0;1;1
20810;635760;2351025;1;1;1
20820;635760;2351025;1;1;1
20801;635775;2392493;1;1;1
20815;635780;2605002;0;1;1
20810;635784;2605012;1;1;1
20801;635800;2605020;1;1;1
20810;635815;2629733;1;1;1
20810;635817;1841501;1;1;0
20820;635817;1841501;1;0;0
20801;635817;1841501;1;1;0
20801;635820;2612840;1;1;1
20801;635837;2375765;1;1;0
20820;635842;2629739;1;1;1
20820;635856;2405254;1;1;1
20801;635858;2589283;1;1;1
20810;635895;2375697;1;1;1
20820;635907;2375724;1;1;1
20815;635907;2375724;0;1;1
20801;635915;2426375;0;0;1
20801;635917;2591668;1;1;0
20820;635956;2490680;1;1;1
20810;635964;2591642;1;1;0
20815;635972;2405111;0;1;1
20810;635977;2016522;1;1;0
20801;635977;2016522;1;1;0
20801;636000;2492390;1;1;1
20810;636010;1751730;1;1;1
20820;636011;1751704;1;1;1
20815;636013;2624108;0;1;1
20810;636018;2624123;1;1;1
20801;636019;2543250;1;1;1
20801;636020;2281725;1;1;1
20810;636024;2492408;1;1;0
20801;636024;2605662;0;1;1
20810;636060;1894408;1;1;0
20810;636060;2281780;1;0;0
20820;636060;2624046;1;1;1
20801;636076;1953891;1;0;0
20810;636077;2631760;1;1;1
20820;636100;2631775;1;1;1
20820;636107;1894424;1;1;0
20801;636107;1894424;0;1;0
20815;636126;2612807;0;1;1
20810;636166;2542381;1;1;0
20801;636200;2360340;1;1;1
20801;636216;2427653;1;1;1
20801;636245;2634290;1;1;1
20801;636270;2290220;1;1;0
20801;636270;1774750;1;1;0
20810;636275;2634607;1;1;0
20810;636300;2075450;1;1;1
20815;636301;2634330;0;1;1
20801;636325;1796965;1;1;1
20810;636326;2466546;1;1;0
20810;636328;1942803;1;1;0
20820;636328;2075427;1;1;1
20801;636330;1942805;1;1;0
20801;636352;2466548;1;1;0
20810;636358;2212998;1;1;1
20820;636358;2212998;1;1;1
20815;636361;2427859;0;1;1
20801;636368;2489950;1;1;1
20815;636372;2432526;0;1;1
20810;636375;1970058;1;1;0
20810;636395;1970030;1;0;0
20801;636395;1970030;1;1;0
20815;636399;1751738;0;1;1
20820;636400;2611280;1;1;1
20801;636400;2391060;1;1;1
20820;636416;1751650;1;1;0
20810;636420;1742010;1;1;1
20820;636422;1742011;1;1;1
20801;636430;1742017;1;1;0
20801;636450;2611250;1;1;1
20801;636450;2594660;1;1;0
20810;636453;2081777;1;1;1
20820;636453;2081777;1;1;1
20810;636458;2611242;1;1;1
20815;636462;2081770;0;1;1
20810;636476;2603009;0;1;0
20810;636477;2013035;1;1;0
20820;636477;2013035;1;0;0
20801;636477;2013035;0;1;0
20820;636502;2178843;1;0;1
20815;636502;2178843;0;1;1
20820;636510;2567660;1;1;0
20801;636518;2541185;1;1;1
20820;636525;2541175;1;1;0
20801;636525;2602955;1;1;1
20815;636528;2541190;0;1;1
20801;636530;2113696;1;1;0
20820;636550;2113675;1;1;1
20810;636560;2163800;1;1;1
20810;636575;2126860;1;1;1
20820;636599;2432409;1;1;0
20810;636605;1992000;1;0;0
20801;636605;1992000;0;0;0
20801;636606;2163800;1;1;0
20810;636615;2178784;1;1;1
20810;636623;2432417;1;1;0
20820;636636;2127061;1;1;1
20815;636643;2127097;0;1;1
20801;636645;2623969;0;1;1
20810;636668;2092021;1;1;1
20820;636668;2092021;1;1;1
20810;636675;2114025;1;1;1
20815;636 676;2 602 581;0;1;1
20820;636695;2445035;1;1;0
20815;636700;2445047;0;1;1
20810;636756;2029930;1;1;0
20801;636756;2029930;1;1;0
20801;636800;2510650;1;1;1
20810;636806;2510645;1;1;0
20810;636830;2614560;1;1;0
20801;636830;2614560;1;1;1
20801;636832;2633787;0;1;1
20801;636836;2462306;1;1;0
20820;636840;2510645;1;0;0
20815;636841;2588075;0;1;1
20801;636850;2568150;1;1;1
20820;636883;2163763;1;1;1
20801;636886;2606147;1;1;1
20815;636887;2389851;0;1;1
20810;636891;2389866;1;1;1
20820;636891;2389866;1;1;1
20801;636900;1753106;1;1;1
20815;636921;2238377;0;1;1
20820;636925;2238375;1;1;0
20801;636936;2583932;1;1;1
20801;636948;1719877;0;1;0
20810;636949;1794962;1;1;1
20810;636950;2367312;1;1;1
20820;636950;2367312;1;1;1
20820;636952;1794956;1;0;1
20820;636958;2428505;1;1;1
20810;636973;2618881;1;1;1
20820;636973;2618880;1;0;1
20810;636987;1719931;1;1;1
20820;636987;1719934;1;1;1
20801;636990;2431800;1;1;0
20810;637002;2601538;1;1;1
20810;637008;2492519;0;1;0
20820;637010;1831806;1;0;1
20820;637025;2582300;1;1;0
20801;637025;2601475;1;1;0
20815;637028;1831790;0;1;1
20801;637030;1831890;1;1;0
20801;637030;2546170;1;1;1
20801;637030;2577503;1;1;1
20801;637040;2492550;1;1;1
20810;637050;1831875;1;1;1
20801;637086;2549339;1;0;1
20820;637105;2222120;1;1;0
20801;637105;2222128;1;1;0
20810;637107;2603399;0;1;0
20810;637108;2222119;1;0;0
20820;637115;2603405;1;1;1
20801;637123;2582205;1;1;1
20810;637137;2604867;1;1;0
20810;637140;2445740;1;1;0
20801;637140;2604925;1;1;0
20815;637177;2024064;0;1;1
20801;637180;2603400;1;1;1
20820;637200;1829287;1;0;1
20801;637208;1829308;1;0;0
20801;637275;2555550;1;1;1
20820;637278;2608758;1;1;1
20810;637300;1829250;1;1;1
20801;637356;2312079;1;1;0
20815;637435;2494242;0;1;1
20801;637440;2494260;1;1;1
20810;637444;2494251;1;0;0
20801;637450;2429210;1;1;1
20801;637470;2060300;1;1;0
20801;637473;2414553;1;1;1
20820;637478;2063685;1;1;1
20810;637480;2063688;1;1;1
20801;637481;2063682;1;1;0
20810;637502;2444785;1;0;0
20820;637502;2444781;1;0;0
20820;637506;1874399;1;0;0
20801;637508;1874380;1;0;0
20801;637543;2444770;1;1;0
20801;637558;2601210;1;1;1
20820;637560;2601210;1;1;1
20801;637573;2611005;0;1;1
20801;637600;2129500;1;0;0
20801;637601;2608366;1;1;1
20801;637617;2586598;1;1;1
20801;637630;2147233;1;1;0
20820;637635;2407593;1;1;1
20801;637641;2407606;1;1;0
20810;637646;2407601;1;1;1
20801;637673;2340595;1;1;0
20801;637693;2620952;1;1;1
20801;637710;2604350;0;1;1
20801;637734;2633086;1;1;1
20801;637761;2585663;1;1;1
20810;637764;2585666;1;0;0
20820;637769;2585667;1;1;0
20801;637778;2375918;1;1;1
20820;637790;2474750;1;1;0
20801;637811;2129203;1;1;1
20820;637827;2387864;1;1;1
20810;637840;2387825;1;1;1
20801;637850;2474750;1;1;0
20801;637870;2618330;1;1;0
20801;637875;2387873;1;1;1
20801;637894;2552162;1;1;1
20810;637895;2552090;1;1;0
20820;637895;2552160;1;0;0
20820;637934;2605032;1;1;1
20820;637950;2259130;1;0;0
20810;637961;2603126;1;1;1
20820;637984;2315313;1;1;1
20810;638000;2315350;1;1;1
20820;638015;2589790;1;1;0
20801;638015;2629197;1;1;1
20810;638025;2348178;1;1;0
20820;638025;2348178;1;0;0
20801;638025;2348178;1;1;0
20810;638051;2567828;1;1;0
20810;638058;2600084;1;1;1
20801;638060;2600080;1;1;1
20820;638065;2147598;1;1;1
20810;638070;2547560;1;1;1
20820;638070;2547560;1;1;1
20801;638070;2438010;1;1;0
20810;638072;2438006;1;1;0
20810;638075;2632446;1;1;1
20815;638 075;2 632 449;0;1;1
20810;638080;2256502;1;1;1
20815;638081;2147606;0;1;1
20820;638090;2256510;1;1;1
20815;638090;2256510;0;1;1
20820;638091;2632446;1;1;1
20801;638100;2567830;1;1;1
20801;638100;2259090;1;1;0
20801;638100;2256500;1;1;0
20801;638124;2564786;1;1;1
20801;638125;2632250;1;1;1
20810;638128;2443450;1;1;0
20815;638134;2443449;0;1;1
20820;638140;2603375;1;1;1
20810;638142;1998407;1;1;0
20820;638150;2443465;1;1;0
20801;638150;2608900;1;1;1
20801;638153;1998402;0;1;0
20810;638157;2147695;1;1;1
20801;638170;2443430;1;1;1
20801;638180;2285150;1;1;0
20810;638187;2285150;0;0;1
20820;638187;2285150;1;1;1
20801;638208;2579076;1;1;1
20810;638225;2564735;1;1;0
20820;638257;2578666;1;1;0
20801;638280;2602623;1;1;1
20810;638320;2103918;1;1;1
20820;638320;2103918;1;1;1
20801;638330;2495380;0;1;0
20801;638332;2178761;1;1;0
20810;638335;2495377;1;1;0
20810;638350;1734040;1;1;1
20810;638366;2498555;1;1;1
20820;638368;1733985;1;1;1
20810;638371;2608654;1;1;1
20820;638378;2608657;1;1;0
20801;638387;2570052;1;1;1
20801;638403;2440211;0;0;0
20810;638425;2385202;1;1;1
20820;638425;2385202;1;1;1
20810;638434;2575396;1;1;0
20801;638440;2575388;1;1;1
20801;638470;2385240;1;1;0
20820;638475;2455175;1;1;0
20810;638478;2601528;0;1;0
20801;638480;2601527;1;1;1
20801;638514;2561825;0;1;1
20820;638529;2567542;1;1;0
20815;638 529;2 567 542;0;1;1
20801;638554;2103211;1;1;0
20801;638561;2094656;1;1;0
20815;638567;2613783;0;1;1
20820;638571;2613776;1;1;1
20820;638598;1860734;1;1;0
20801;638620;2442208;0;1;0
20801;638620;2605783;1;1;1
20815;638631;2442185;0;1;1
20801;638640;2600855;1;1;1
20810;638645;2363276;1;1;1
20820;638645;2363276;1;1;1
20810;638651;1991839;1;1;1
20820;638651;1991839;1;1;1
20810;638655;2260065;1;1;1
20820;638655;2260065;1;1;1
20810;638676;2405623;1;1;1
20820;638676;2405623;1;1;1
20801;638678;2603565;1;1;1
20810;638689;1750953;1;1;1
20820;638700;2058000;1;1;1
20801;638700;2057976;1;1;1
20801;638725;2419300;1;1;1
20810;638726;2441881;1;1;0
20801;638730;2632710;1;1;1
20810;638740;2057960;1;1;1
20820;638775;2498062;1;1;1
20801;638775;2497075;1;1;1
20810;638788;2603551;1;1;1
20820;638844;2631826;1;1;1
20801;638846;2578384;1;1;1
20810;638849;2631825;1;1;1
20810;638850;2397310;1;1;1
20820;638850;2397310;1;1;1
20810;638865;2476263;1;0;0
20815;638868;2476255;0;1;1
20820;638873;2557225;1;1;0
20810;638877;2557233;1;1;0
20801;638888;2557290;1;1;1
20820;638897;1931280;1;1;0
20801;638900;2476250;1;1;1
20801;638901;2559376;1;1;1
20801;638903;2633848;1;1;1
20801;638920;2633240;1;1;1
20820;638928;2633282;1;1;1
20820;638933;2440170;1;1;1
20810;638940;2633263;1;1;1
20801;638940;2440120;1;1;1
20801;638967;2604152;0;1;1
20801;638970;1734890;1;1;0
20815;638989;1745412;0;1;1
20801;638990;2371150;1;1;1
20815;639001;2377753;0;1;1
20820;639002;2377752;1;1;1
20810;639009;2377712;1;1;1
20820;639017,2632;1745408,125;1;1;0
20801;639025;2631460;1;1;1
20815;639035;2631499;0;1;1
20820;639042;2412408;1;1;0
20820;639087;2371079;1;1;0
20815;639107;2428990;0;1;1
20820;639109;2428982;0;1;0
20810;639110;2428983;1;1;0
20801;639123;2590150;0;0;1
20810;639130;1876950;1;1;0
20801;639130;1814550;1;1;1
20820;639137;2593803;1;1;0
20810;639144;2176183;1;1;0
20820;639144;2176183;1;1;0
20801;639144;2176183;1;1;0
20810;639150;1742760;1;1;1
20820;639150;1742760;1;1;1
20801;639150;1742760;1;1;1
20810;639200;2045629;1;0;0
20801;639200;2045629;1;1;0
20801;639210;1991004;1;0;0
20815;639211;1742722;0;1;0
20815;639212;2611898;0;1;1
20801;639226;1881342;1;1;0
20801;639240;2156660;1;1;0
20801;639260;2438910;1;1;1
20810;639288;2602389;1;1;1
20801;639296;1737885;1;1;1
20815;639298;2602425;0;1;1
20820;639300;2438875;1;1;1
20820;639303;2500280;1;1;1
20815;639305;2438882;0;1;1
20815;639309;2500285;0;1;1
20801;639313;2602439;1;1;1
20815;639319;2128101;0;1;1
20820;639330;2602425;1;1;1
20801;639335;1749890;1;1;0
20810;639349;2156630;1;1;1
20820;639349;2156630;1;1;1
20815;639349;2156630;0;1;1
20801;639350;2386500;1;1;1
20810;639354;1923824;1;1;0
20801;639354;1923824;1;1;0
20810;639360;1947580;1;1;0
20801;639410;2437733;0;0;0
20810;639420;2128215;1;1;1
20820;639420;2128215;1;1;1
20810;639426;1782000;1;1;0
20810;639447;2440978;1;1;0
20820;639449;1782000;1;1;0
20815;639449;1782000;0;1;1
20801;639450;1781950;1;0;1
20801;639490;2437651;0;1;0
20801;639500;2609000;1;1;0
20820;639520;2621120;1;0;0
20815;639527;2497998;0;1;1
20801;639545;2590143;1;1;1
20801;639550;2499060;1;1;1
20810;639578;2076845;1;1;0
20801;639585;2611608;0;1;1
20810;639591;2334990;1;1;0
20810;639592;2093297;1;1;1
20815;639 592;1 725 121;0;1;1
20820;639596;2093294;1;1;1
20820;639600;2611663;1;1;1
20801;639630;2335000;1;1;0
20801;639638;2613675;0;1;1
20820;639649;2607335;1;1;1
20801;639653;2607343;1;1;1
20820;639684;2386075;1;1;1
20810;639696;2386077;1;1;1
20815;639 703;2 440 316;0;1;1
20810;639734;2446026;1;1;0
