Operateur;X;Y;2G;3G;4G
20810;560691.304380898;6315468.10253754;1;1;1
20810;562412.364311822;6325865.35871589;1;1;1
20810;561899.980441675;6319732.98588371;1;1;1
20810;559096.759165425;6319022.88512491;1;1;1
20810;533944.303712408;6346399.76380848;0;1;0
20810;578396.275312747;6350726.39865916;1;1;1
20810;581047.885943515;6351323.99813136;1;1;0
20810;582581.069687135;6331139.01031358;1;1;1
20810;573114.946679597;6311873.09062178;1;1;1
20810;578358.729381032;6336096.05770688;1;1;1
20810;575696.338022875;6338679.07051311;1;1;1
20810;581751.152412562;6336741.63157646;1;1;1
20810;531722.507574953;6358838.03748594;1;1;1
20810;600292.280513389;6339354.1485864;1;1;1
20810;594706.111934048;6344229.02705075;1;1;0
20810;533513.240885433;6360333.94476298;0;1;0
20810;576685.853616927;6328997.74619664;1;1;1
20810;525578.976893069;6333010.06508333;1;1;1
20810;535934.014782856;6330633.47120311;1;1;1
20810;577242.568608203;6320960.69726994;1;1;1
20810;540888.89641411;6330229.02677111;1;1;1
20810;553905.237086561;6325037.2028695;1;1;0
20810;604564.712760803;6358763.44199259;0;1;0
20810;589258.977805658;6342624.61276522;1;1;1
20810;540595.292688336;6314119.85729698;1;1;1
20810;587596.551075782;6326571.94749705;1;1;1
20810;535343.155206526;6364206.25391832;0;1;0
20810;530091.60015478;6336931.68953391;1;1;1
20810;558494.144194124;6306995.46427592;1;1;1
20810;385102.524652145;6705851.38630195;1;1;1
20810;326990.036003194;6683242.44768255;1;1;1
20810;293400.852736344;6717476.27241518;1;1;0
20810;324762.866112131;6739252.16976888;1;1;1
20810;376273.988347468;6694798.81438985;1;1;1
20810;362748.014601138;6686957.34908076;1;1;0
20810;285657.81458895;6701215.69432596;1;1;1
20810;319497.897560949;6676882.60117767;1;1;1
20810;316215.414439066;6710763.27420857;1;1;1
20810;359535.868878139;6677899.32460318;1;1;0
20810;338927.774856685;6717594.75888073;1;1;1
20810;343178.993809332;6720305.52888095;1;1;1
20810;381066.647472661;6690430.82537566;1;1;0
20810;347211.546228788;6683219.26366399;1;1;1
20810;352009.261059417;6685595.77448705;1;1;1
20810;351632.716082975;6683114.28118649;1;1;1
20810;350054.325742907;6685679.14088822;1;1;1
20810;352929.620485412;6684027.77928001;1;1;1
20810;352516.147719844;6683804.57261256;1;1;1
20810;352161.563415995;6683145.27083631;1;1;1
20810;323355.582570827;6673423.23973254;1;1;0
20810;381976.290215447;6669526.26313242;1;1;0
20810;335469.66316269;6712148.45092862;1;1;1
20810;342656.932964412;6684973.70305116;1;1;1
20810;325544.44616534;6714187.77470073;1;1;1
20810;325142.140697628;6711801.47824085;1;1;1
20810;365454.489945645;6698393.98838232;1;1;1
20810;360410.134113264;6695465.20025481;1;1;1
20810;360709.540126987;6698136.949586;1;1;1
20810;359359.564557773;6694381.63257303;1;1;1
20810;361353.816497115;6696894.97073289;1;1;1
20810;371766.488834124;6700020.66024425;1;1;0
20810;371712.201167563;6703608.43579175;1;1;1
20810;369662.436333148;6700353.32042852;1;1;1
20810;372171.511410431;6694775.81376145;1;1;1
20810;304644.683621633;6718046.89704608;1;1;0
20810;372930.300186191;6682898.9343288;1;0;0
20810;325992.774085087;6709305.35812857;1;1;1
20810;356467.759288196;6694949.36905189;1;1;1
20810;355524.265569011;6698279.98831156;1;1;1
20810;356543.010323821;6696984.88514495;1;1;1
20810;371065.930683487;6742957.29785145;1;1;1
20810;372994.535410096;6745384.88344501;1;1;1
20810;322726.702117446;6684870.53644488;1;1;1
20810;329058.471950953;6681567.94793181;1;1;1
20810;351936.14701239;6677100.77977754;1;1;0
20810;375835.28983324;6674675.85048502;1;1;0
20810;331312.285901532;6698214.56648851;1;1;1
20810;344649.628346441;6694003.99982054;1;1;1
20810;342703.028216344;6690318.35884628;1;1;1
20810;345807.025220505;6690102.34314497;1;1;1
20810;376990.252270234;6705668.23518032;1;1;1
20810;283309.307322673;6702245.65831683;1;1;1
20810;311060.634527042;6714468.94117188;1;1;0
20810;348402.461044158;6741200.99065023;1;1;1
20810;317186.866015535;6706278.97921425;1;1;0
20810;316898.166014414;6702772.65561431;1;1;1
20810;375682.104945136;6737726.1242591;1;1;1
20810;294533.522422323;6702986.12231887;1;1;1
20810;293513.165735211;6700674.27865049;1;1;1
20810;292977.016341046;6701143.88943032;1;1;1
20810;291365.877697758;6700666.60099975;1;1;1
20810;295455.129023526;6700449.25687869;1;1;1
20810;296479.847129396;6699421.01550391;1;1;1
20810;295645.675260421;6701085.77909952;1;1;1
20810;294774.278931116;6700340.91196331;1;1;0
20810;292513.960631177;6700835.35279675;1;1;1
20810;297479.353726709;6699260.60717146;1;1;1
20810;292344.657293922;6701743.85369149;1;1;1
20810;293155.197395162;6701595.62884335;1;1;1
20810;294851.785148561;6700861.39883855;1;1;1
20810;339427.352477851;6711659.72352589;1;1;1
20810;321560.060784074;6734261.00494669;1;1;1
20810;327030.406330842;6694338.37698307;1;1;1
20810;327580.135456405;6692016.27727643;1;1;1
20810;373822.120373556;6675681.38712142;1;1;0
20810;352601.722866147;6706207.82373856;1;1;1
20810;338178.886099174;6737581.74615349;1;1;1
20810;332880.362440471;6735712.75179276;1;1;1
20810;291959.259585869;6705636.31703411;1;1;1
20810;290748.121781877;6706678.30652409;1;1;1
20810;289367.245204417;6707082.76240448;1;1;1
20810;367766.925394302;6681762.43243866;1;1;0
20810;363930.963688934;6686643.39696015;1;1;1
20810;364279.685334218;6685727.57471432;1;1;1
20810;363440.323521102;6688401.65447375;1;1;1
20810;298295.433167478;6716926.65691071;1;1;0
20810;349601.304395053;6708392.96237787;1;1;1
20810;349822.030300217;6710358.24351672;1;1;1
20810;367782.818713425;6719712.03953177;1;1;1
20810;374860.431524913;6687768.50468817;1;1;0
20810;346833.738877915;6652427.92239038;1;1;0
20810;350500.714150123;6657899.64514053;1;1;0
20810;371418.505879785;6710454.4475047;1;1;1
20810;350800.585902603;6665948.26767784;1;1;0
20810;371594.522874179;6690790.29331134;1;1;1
20810;372986.02810031;6692753.35224324;1;1;0
20810;333280.702386785;6667149.94927612;1;1;0
20810;333369.935444389;6706001.7315596;1;1;1
20810;337020.916591861;6703861.21154036;1;1;1
20810;368141.127590639;6697563.83656331;1;1;1
20810;369694.854894977;6726961.18443797;1;1;1
20810;380990.878624053;6714104.91433278;1;1;1
20810;286670.525867027;6714260.02137097;0;1;0
20810;289034.083164106;6713817.68621264;1;1;0
20810;310113.511718431;6721458.08993356;1;1;0
20810;371370.34609265;6734533.15714618;1;1;1
20810;374187.210065646;6733326.64050915;1;1;1
20810;345526.485993559;6687151.72490428;1;1;1
20810;358223.839869318;6672658.73405866;1;1;0
20810;312437.383934717;6701762.7137492;1;1;1
20810;312733.364607492;6704371.77313227;1;1;0
20810;310176.295949792;6703209.06042396;1;1;1
20810;310884.21337496;6704708.84748123;1;1;1
20810;372105.990770412;6714928.57610201;1;1;1
20810;355214.040814951;6689273.10078319;1;1;0
20810;357822.832321048;6690699.10610587;1;1;1
20810;357443.604581354;6691060.83799811;1;1;1
20810;353841.850893389;6691392.41340035;1;1;1
20810;357145.015550733;6689161.8261038;1;1;1
20810;355105.158895685;6688846.70434571;1;1;1
20810;353963.240555834;6690581.78800531;1;1;1
20810;353709.961265536;6688031.21887132;1;1;1
20810;355800.729126968;6688126.60458812;1;1;1
20810;355084.307451234;6690671.39258535;1;1;1
20810;354955.832180598;6689906.15803029;1;1;1
20810;359435.314835107;6691286.74299094;1;1;1
20810;353089.365738337;6695825.00912943;1;1;1
20810;355081.638799411;6688075.40568301;1;1;1
20810;355564.08677802;6689500.13285953;1;1;1
20810;356380.542345521;6689051.27461973;1;1;1
20810;356850.36910082;6688066.15490326;1;1;1
20810;356374.628587814;6688217.15391829;1;1;1
20810;352028.633894517;6689179.86798352;1;1;1
20810;355433.182564241;6687962.37864548;1;1;1
20810;352629.951770216;6690102.95160521;1;1;1
20810;357330.616600371;6692025.41608857;1;1;1
20810;356496.424748043;6689600.91040776;1;1;1
20810;357437.808000943;6690226.71118354;1;1;1
20810;356078.774327415;6690026.75273933;1;1;1
20810;357260.915394568;6687146.29955249;1;1;1
20810;355484.761036051;6688855.68071278;1;1;1
20810;357974.573615955;6692977.44079041;1;1;1
20810;351542.897996241;6688435.5313384;1;1;1
20810;358422.529817381;6693817.1296395;1;1;1
20810;355502.569670806;6690987.19328222;1;1;1
20810;357578.578245602;6694143.69999192;1;1;1
20810;353842.800873393;6692134.12882665;1;1;0
20810;357893.069716707;6691189.57050025;1;1;1
20810;354211.072154388;6693039.97654831;1;1;1
20810;355951.415286475;6690374.06567985;1;1;1
20810;353892.646451534;6688638.75393965;1;1;1
20810;355240.86487344;6691558.63371345;1;1;1
20810;354738.105403686;6693782.11185428;1;1;1
20810;356046.169119764;6688730.57373751;1;1;1
20810;354479.859734501;6689686.45296469;1;1;1
20810;352618.329574657;6688094.66485283;1;1;1
20810;359907.863392519;6692928.66987809;1;1;1
20810;358314.868293468;6691938.03636667;1;1;1
20810;354213.731227611;6689454.61813553;1;1;1
20810;352775.27749909;6688981.83407363;1;1;1
20810;353987.630993767;6694629.21264213;1;1;1
20810;354996.82344474;6695343.39801467;1;1;1
20810;358740.466043951;6696796.81702833;1;1;1
20810;353238.261377636;6691149.31084367;1;1;1
20810;355762.220423226;6693661.0779155;1;1;0
20810;359022.139228977;6689950.50976633;1;1;1
20810;356816.779924659;6692240.40122248;1;1;1
20810;354498.229718318;6688912.72398732;1;1;1
20810;357510.676863872;6686359.32700466;1;1;1
20810;353860.934739527;6688455.15323893;1;0;0
20810;354850.106485141;6689170.51718011;1;1;1
20810;354880.004626694;6689323.32011046;1;1;1
20810;356835.117607707;6691095.81579223;1;1;1
20810;353281.636696826;6688272.43708869;0;1;1
20810;355677.213790811;6692553.34404558;1;1;1
20810;355143.482002333;6692058.77155738;1;1;1
20810;354885.350100845;6689415.73041009;0;1;1
20810;358691.274069372;6692998.18470838;1;1;1
20810;351683.357824122;6686511.08411963;1;1;1
20810;354775.656350483;6688247.63098258;1;1;1
20810;360151.530167899;6713745.96190487;1;1;1
20810;344872.719525995;6707962.47218034;1;1;1
20810;374033.909182467;6750613.01944474;1;1;0
20810;350840.846831254;6728010.76949423;1;1;1
20810;351215.885864211;6693647.14528132;0;1;1
20810;352979.629356556;6692493.3696539;1;1;1
20810;352734.943690102;6693713.01060182;0;1;1
20810;351764.941050865;6695840.43316086;1;1;1
20810;350052.963645509;6694271.64501161;1;1;1
20810;352883.411774092;6694817.04207141;1;1;1
20810;319551.481802894;6699541.52094182;1;1;0
20810;339866.98625173;6687645.09559515;1;1;0
20810;340489.504321632;6688534.881763;1;1;1
20810;364177.411939113;6708911.96547508;1;1;1
20810;336608.2888586;6744665.8010045;1;1;1
20810;389621.668803442;6729222.00955664;1;1;1
20810;282069.384053682;6711550.43923971;1;1;0
20810;284923.592672569;6712402.13940547;1;1;0
20810;307533.346565197;6685076.95019401;1;1;1
20810;305407.194318897;6683547.33642392;1;1;1
20810;364142.675396901;6667132.1001193;1;1;1
20810;329628.26108232;6726824.79974122;1;1;1
20810;333418.701752155;6727176.67387425;1;1;1
20810;317418.271045655;6714767.34594306;1;1;0
20810;313866.527805829;6717594.66451743;1;1;1
20810;353187.099460881;6679747.78068759;1;1;1
20810;312567.660157584;6681718.10781969;1;1;1
20810;311173.582732811;6680726.51511994;1;1;1
20810;314820.17843447;6679995.63957164;1;1;0
20810;296239.105721472;6698664.17049516;1;1;1
20810;299403.461697663;6698450.5352863;1;1;1
20810;298356.885954247;6696665.47798129;1;1;0
20810;296801.109704406;6697636.47038707;1;1;1
20810;337782.245191343;6682454.55480926;1;1;0
20810;289146.618453746;6699922.36264588;1;1;1
20810;288898.571873634;6699073.46769446;1;1;1
20810;354716.721230584;6685407.6672649;1;1;1
20810;356405.714648914;6682899.60310845;1;1;1
20810;353195.729994602;6686793.90430402;1;1;1
20810;354015.060805158;6687117.23284916;1;1;1
20810;356071.81564973;6685885.75286681;1;1;1
20810;355315.057262601;6687011.10991481;1;1;1
20810;355966.512369834;6685520.95175285;1;1;1
20810;354617.702678465;6684424.40183718;1;1;1
20810;376606.171254832;6722500.68790268;1;1;1
20810;331096.012912631;6685522.29277642;1;1;0
20810;333065.040266503;6688059.44513886;1;1;1
20810;368520.554219262;6752249.15661408;1;1;1
20810;354813.824254754;6721132.13312353;1;1;1
20810;349170.592290823;6679240.46754093;1;1;1
20810;299055.962187963;6703916.83994067;1;1;1
20810;322808.721595575;6717700.1821643;1;1;1
20810;363444.226934544;6745055.48769769;1;1;1
20810;310083.592544335;6693753.10763467;1;1;1
20810;310597.31370269;6692266.25639836;1;1;1
20810;310409.553649289;6696483.7749968;1;1;1
20810;311148.193124271;6690375.08903297;1;1;1
20810;352917.313475654;6668544.8322847;1;1;1
20810;340070.495564043;6659443.76055877;1;1;0
20810;339091.889041144;6697459.99529862;1;1;0
20810;338821.701762744;6697167.24440133;0;1;0
20810;382075.663267915;6704590.91556014;1;1;1
20810;322745.594021534;6725279.79222673;1;1;0
20810;350116.84754718;6689260.76570432;1;0;0
20810;351611.332358939;6692851.32541393;1;1;1
20810;350970.931701749;6690539.77292242;1;1;1
20810;348153.011088114;6689530.79725304;1;1;1
20810;349259.297503909;6690794.71233623;1;1;1
20810;350798.010153139;6692620.72820344;1;1;1
20810;348366.717374855;6692083.6120078;1;1;1
20810;349327.942559324;6688379.83943131;1;1;1
20810;350465.299402346;6689456.69632433;1;1;1
20810;348962.473565096;6694335.75985584;1;1;1
20810;348709.32152366;6690394.35854454;1;1;1
20810;389353.069936107;6710077.44826803;1;1;0
20810;391145.980003002;6707852.01038225;1;1;0
20810;373431.025253326;6671994.80549565;1;1;0
20810;342790.374127078;6686851.20782686;1;1;1
20810;343755.768860286;6687844.43537653;1;1;0
20810;307811.379503392;6711033.46568934;1;1;0
20810;366794.612200781;6691149.20929325;1;1;1
20810;369636.190853204;6693432.4513221;1;1;1
20810;361335.92905635;6691765.71418897;1;1;0
20810;361073.967808468;6694562.06248904;1;1;1
20810;367702.66652684;6674535.0609577;1;1;0
20810;369782.986775939;6670928.11449285;1;1;1
20810;340873.103702763;6671758.80094508;1;1;1
20810;299400.481973335;6712460.3041521;1;1;0
20810;309979.022221083;6705974.08746411;1;1;1
20810;341170.228194245;6678819.11325835;1;1;0
20810;368295.557376553;6704106.91281841;1;1;1
20810;386238.963908308;6720994.61169792;1;1;1
20810;310383.962400753;6688353.29188204;1;1;1
20810;304537.390929714;6699684.62117953;1;1;1
20810;306344.187829106;6700276.15939787;1;1;1
20810;306568.343597266;6699209.96516531;1;1;1
20810;299423.218403357;6694985.6084736;1;1;0
20810;308230.987835027;6701450.48771898;1;1;1
20810;305880.368433864;6699626.52522378;1;1;1
20810;300648.034352319;6696604.26677831;1;1;1
20810;304827.781044956;6697717.17111469;1;1;1
20810;304234.289964911;6697973.03017663;1;1;1
20810;303966.997252851;6698702.03680339;1;1;1
20810;305263.502424317;6700162.15171466;1;1;1
20810;307507.307380603;6701003.38221732;1;1;1
20810;304557.364229765;6701569.64557808;1;1;1
20810;301762.802862182;6700364.29228729;1;1;1
20810;304847.132167416;6698643.58813698;1;1;1
20810;300096.37150254;6701558.35036301;1;1;1
20810;305806.442883896;6698827.41505911;1;1;1
20810;307760.01306743;6700368.27642083;1;1;1
20810;302679.300854399;6698014.68374275;1;1;1
20810;306940.949100403;6700391.35739064;1;1;0
20810;305813.188495551;6700836.97993338;1;1;0
20810;302624.64216291;6701296.30484437;1;1;0
20810;320792.71858269;6739257.91418911;1;1;1
20810;318872.885464184;6690896.85160304;1;1;1
20810;345615.877174769;6668014.46850218;1;0;0
20810;360590.59692986;6686801.50175156;1;1;1
20810;359334.706133459;6688418.29871475;1;1;1
20810;360697.450098587;6688680.60797204;1;1;1
20810;359155.977874699;6687501.35242506;1;1;1
20810;360902.078692439;6687834.55087713;1;1;1
20810;321466.558491336;6695245.60265607;1;1;0
20810;361896.302097202;6736581.22964194;1;1;1
20810;348004.815954996;6696648.61017371;1;1;1
20810;346344.037364524;6695603.2780739;1;1;1
20810;328969.791486798;6704172.19325419;1;1;1
20810;327769.986467869;6708173.57083359;1;0;0
20810;317902.61015474;6729115.11593934;1;1;0
20810;357616.2855796;6680481.32319129;0;1;1
20810;377929.086155625;6747153.87268054;1;1;1
20810;358391.944457592;6703183.59843449;1;1;1
20810;355993.18861751;6705299.86757599;1;1;1
20810;377434.429827677;6715780.30397925;1;1;1
20810;365271.102020665;6695128.41815012;1;1;1
20810;363326.579379345;6694218.0804476;1;1;1
20810;367641.148155574;6714558.56935852;1;1;1
20810;353343.895325861;6701280.93834702;1;1;1
20810;349338.935833549;6700371.79861949;1;1;1
20810;307981.057005127;6703724.30991432;1;1;1
20810;309543.32808098;6703497.92733636;1;1;1
20810;286073.713125967;6708702.93692803;1;1;1
20810;376286.840690109;6683395.86662638;1;1;0
20810;377751.703867158;6680473.92649164;1;1;1
20810;396517.395936163;6709923.73309897;1;1;0
20810;347231.156806425;6727482.5574353;1;1;1
20810;358208.287283798;6684928.61393003;0;1;0
20810;361348.528269407;6683822.55922609;1;1;1
20810;360931.809848418;6685762.26484196;1;1;1
20810;359927.275827906;6685881.2131168;1;1;1
20810;362775.385817249;6661986.60798896;1;1;1
20810;342907.848779063;6697601.00759898;1;1;1
20810;342713.590021385;6703825.88518176;1;1;1
20810;347812.882278328;6724943.95639707;1;1;1
20810;440085.560084694;6697111.45380691;1;1;1
20810;475921.307315614;6692537.54398223;1;1;0
20810;400885.511769615;6683256.38332645;1;1;1
20810;433031.690358742;6715400.39458004;1;1;1
20810;434436.835653528;6713576.72588399;1;1;1
20810;434861.24622397;6714638.89006795;1;1;1
20810;434234.264892276;6714666.9046692;1;1;1
20810;433039.498332682;6712311.10041468;0;1;0
20810;431453.288329545;6714297.72446198;1;1;1
20810;435429.045145041;6715632.91635388;1;1;1
20810;433696.937665044;6713424.50435967;1;1;1
20810;432898.563033203;6712904.32912576;1;1;1
20810;432583.404166157;6713814.29722065;1;1;1
20810;432021.823187942;6713901.37765694;1;1;1
20810;432993.017091765;6714073.88141114;1;1;1
20810;430150.557465576;6714665.6527083;1;1;1
20810;431917.275887915;6714369.43970112;1;1;1
20810;429436.863015671;6713709.62328926;0;1;0
20810;432581.021681901;6711899.26182043;1;1;1
20810;433603.825452911;6712749.11564425;1;1;1
20810;434414.797409312;6715894.40418517;1;1;1
20810;431796.139863863;6713077.53958231;1;1;0
20810;430975.219469933;6712064.39623373;1;1;0
20810;434115.566077379;6715290.00272173;1;1;1
20810;431992.731571717;6712327.32186842;1;1;1
20810;432573.692340926;6713598.5076914;1;1;1
20810;429087.321867026;6714312.46671085;1;1;1
20810;433733.787221827;6711909.28671571;1;1;1
20810;434445.825668428;6712371.6534763;1;1;1
20810;433534.910384648;6714482.00528433;1;1;1
20810;431627.43318139;6715834.3518871;1;1;1
20810;430680.234783226;6716186.12690895;1;1;1
20810;429219.05767912;6719496.10535171;1;1;1
20810;429594.075123167;6717162.19636862;1;1;1
20810;465921.517085147;6721301.83307734;1;1;1
20810;446416.68472994;6718489.48430999;1;1;1
20810;425529.162479019;6712097.1667152;1;1;1
20810;427624.537401283;6712556.80087381;1;1;1
20810;457131.01853831;6708807.18399635;1;1;1
20810;457251.504088987;6708678.73065131;1;1;0
20810;460220.077536351;6712140.73635452;1;1;1
20810;428641.19609559;6697158.35469202;1;1;0
20810;396385.682807668;6685893.22163243;1;1;1
20810;414546.211098733;6718144.55388834;1;1;1
20810;468043.07325153;6700620.49580189;1;1;1
20810;427850.148086775;6709704.56287382;1;1;0
20810;426248.739405531;6707245.07598994;1;1;1
20810;441503.590209565;6710886.78533319;1;1;1
20810;479884.066408215;6697453.8186001;1;1;0
20810;438775.364244567;6726481.35550031;1;1;0
20810;438614.884824619;6725685.28941097;1;1;1
20810;462475.538656946;6708313.37666482;1;1;0
20810;441109.685690455;6699414.16967243;1;1;1
20810;396759.195329865;6726133.28931757;1;1;1
20810;423313.853702468;6663210.96164215;1;1;0
20810;468686.965333818;6683117.92626251;1;1;1
20810;397360.22095082;6731757.33948649;1;1;1
20810;414367.004604752;6701316.34599334;1;1;1
20810;432791.173266842;6736973.33080722;1;1;1
20810;432509.279938574;6736275.52638744;1;1;0
20810;410356.244166264;6711643.26711599;1;1;1
20810;377255.592795003;6700493.21222973;1;1;0
20810;378057.12502366;6701716.78601823;1;1;1
20810;425776.229687344;6690123.4039495;1;1;0
20810;395607.451080287;6683430.37977021;1;1;0
20810;452113.526888944;6728132.61048479;1;1;1
20810;439192.888446903;6738325.03504167;1;1;1
20810;404627.980887322;6745913.50540572;1;1;0
20810;390812.273061872;6747578.27157507;1;1;1
20810;415159.756401846;6685369.55144404;1;1;1
20810;418887.393312468;6685409.09543384;1;1;1
20810;461630.567625828;6726908.36097067;1;1;1
20810;406672.712315321;6668975.76228329;0;1;0
20810;405594.107551135;6668936.03682053;1;1;0
20810;404383.769712381;6670076.85758256;1;1;1
20810;406927.282266073;6671156.49947201;1;1;1
20810;408711.202133998;6667918.65288747;1;1;1
20810;403631.895357866;6672369.09335446;1;1;0
20810;405203.446165654;6670005.54066805;1;1;0
20810;409301.934020748;6670083.0994566;1;1;0
20810;403454.5667071;6670493.51498016;1;1;1
20810;405467.265414735;6667644.87974627;0;1;0
20810;403950.613263188;6667719.67251095;1;1;1
20810;406206.716422928;6670234.22651365;1;1;0
20810;407852.074353221;6669783.01087549;1;1;1
20810;406938.950983947;6668808.27290904;1;1;1
20810;457209.800710884;6683944.04289198;1;1;1
20810;468739.910068247;6728696.00995453;1;1;1
20810;401070.595545956;6741920.6427667;1;1;1
20810;397845.776400361;6742486.26467072;1;1;1
20810;447017.197823727;6680784.80429395;1;1;1
20810;451205.828511818;6713437.808914;1;1;1
20810;400816.568395994;6719500.29731909;1;1;1
20810;423863.31390667;6677393.25573252;1;1;1
20810;449628.802727201;6721225.61615814;1;1;1
20810;446150.465617085;6700463.47602681;1;1;0
20810;466812.228439611;6714163.72545038;1;1;1
20810;448483.893848817;6738571.52035012;1;1;1
20810;465319.68731751;6685781.35222088;1;1;1
20810;451206.223790565;6682276.49794647;1;1;1
20810;382205.501849679;6701123.11737966;1;1;1
20810;455417.315968568;6734790.53554334;1;1;0
20810;457830.874556932;6736668.11278203;1;1;0
20810;435311.060048872;6717213.52598354;1;1;1
20810;440916.156492561;6731947.6063199;1;1;1
20810;433967.344922119;6694138.36692044;1;1;0
20810;431020.243270449;6730133.55813065;1;1;0
20810;429782.517522725;6725432.47213603;1;1;1
20810;412586.649043226;6743296.37293415;1;1;0
20810;459469.87935659;6712232.81632541;1;1;0
20810;476050.112185308;6679718.78811361;1;1;0
20810;387968.986721257;6696059.95426855;1;1;1
20810;455523.169479207;6697199.2620852;1;1;0
20810;388749.146952371;6683196.85391252;1;1;0
20810;427416.327261277;6686434.4135482;1;1;0
20810;427229.904695728;6685578.0890646;1;1;1
20810;422225.115406664;6725658.08763579;1;1;1
20810;403266.089041056;6708594.43384164;1;1;0
20810;421795.936902305;6743195.73506425;1;1;1
20810;407121.822107893;6685017.0592003;1;1;1
20810;456795.809343002;6722101.21988472;1;1;1
20810;457383.217383058;6723683.21502191;1;1;0
20810;438352.161991825;6705928.21994077;1;1;1
20810;417561.061877691;6692514.56714837;1;1;1
20810;476176.347726806;6717694.56229866;1;1;1
20810;421365.960459294;6730950.41951244;1;1;1
20810;385497.905006772;6701813.49824559;1;1;1
20810;392516.654136443;6665484.61631674;1;1;1
20810;467709.976753509;6709280.12129877;1;1;0
20810;465068.298432224;6703392.87899626;1;1;1
20810;406469.331461875;6722894.8134017;1;1;1
20810;407382.176526741;6720192.60741211;1;1;1
20810;452467.29428892;6718079.71349986;1;1;1
20810;442582.536757818;6688787.76881129;1;1;1
20810;415399.63598515;6661604.82970555;1;1;0
20810;405116.18402628;6678504.89707325;1;1;1
20810;423568.171952405;6718582.66018401;1;1;1
20810;454104.669691063;6706059.34357786;1;1;0
20810;408876.343625394;6705814.72313844;1;1;1
20810;427073.597999104;6721077.16385161;1;1;1
20810;428101.601672834;6720226.79581446;1;1;1
20810;462149.62232597;6674296.33535003;1;1;1
20810;475824.493730724;6683802.93815162;1;1;1
20810;444551.704387817;6743126.48863646;1;1;0
20810;474482.496517759;6711644.24138643;1;1;0
20810;431445.976375674;6702529.32752946;1;1;1
20810;433551.428959406;6705029.30667282;1;1;1
20810;484182.111682541;6716965.88617433;1;1;1
20810;444052.352672417;6673499.30502019;1;1;1
20810;408357.491947846;6743781.57838979;1;1;1
20810;485333.950137865;6708309.02537819;1;1;0
20810;409444.723765262;6701554.51162647;1;1;1
20810;435837.490042861;6709745.89700899;1;1;1
20810;433013.773568845;6709872.02071458;1;1;1
20810;421371.773243855;6703857.2747377;1;1;1
20810;422872.686876433;6704096.10424268;1;1;0
20810;385578.250196885;6746741.88135281;1;1;1
20810;415383.302391875;6725117.46443039;1;1;1
20810;392939.944180137;6677017.21648941;1;1;0
20810;424724.616841919;6699222.25741858;1;1;1
20810;425861.321331156;6702474.99051172;1;1;1
20810;395629.7327771;6668538.47126427;1;1;1
20810;456848.048593317;6700850.92282369;1;1;0
20810;395864.917508319;6673994.60362863;1;1;1
20810;437049.756683169;6713460.52409292;1;1;1
20810;435949.73965959;6714157.96791814;1;1;1
20810;435513.561552514;6714239.14644832;0;1;0
20810;435023.784300071;6713118.07810988;1;1;1
20810;400975.586572567;6666075.80328767;1;1;1
20810;417511.258338864;6721061.24003583;1;1;1
20810;382625.308795003;6674991.43266896;1;1;0
20810;396670.233804059;6703458.40534389;1;1;0
20810;407671.507722433;6739180.50784424;1;1;1
20810;431010.023762613;6710518.34406715;1;1;1
20810;416189.27365372;6678679.32505505;1;1;1
20810;417034.944812603;6707089.30445246;1;1;1
20810;388306.922360088;6676330.09667957;1;1;0
20810;422529.081024857;6713811.94826555;1;1;1
20810;412237.650451737;6696785.02252669;1;1;1
20810;384340.004462929;6695416.7941258;1;1;1
20810;398288.441461625;6676034.37600941;1;1;1
20810;461899.121884297;6695983.76159129;1;1;0
20810;420112.378575687;6709198.80171134;1;1;1
20810;450045.476040276;6706753.53703541;1;1;1
20810;436292.774247469;6702992.17485528;1;1;1
20810;395187.165785857;6693338.30748477;1;1;1
20810;405436.659889634;6694800.32304499;1;1;0
20810;437051.266791118;6716333.10392492;1;1;1
20810;438975.289930674;6718194.21434373;1;1;1
20810;467060.74616332;6688893.67813235;1;1;0
20810;467711.475770174;6689949.07097343;1;1;0
20810;467813.984725977;6687721.80574993;1;1;0
20810;463193.55536439;6689447.34466631;1;1;1
20810;464706.560355579;6688368.46190266;1;1;1
20810;467575.816468049;6686465.05178171;1;1;1
20810;410433.342121771;6738488.51907143;1;1;1
20810;401398.588719439;6669051.1585029;1;1;1
20810;448269.74378174;6725174.92450725;1;1;1
20810;443581.52592285;6724541.78814446;1;1;1
20810;406967.052606254;6662906.95383079;1;1;1
20810;435352.837520024;6691266.06362354;1;1;0
20810;434808.167971948;6690363.67602374;1;1;1
20810;439497.621695501;6729600.36282414;1;1;1
20810;383307.344957321;6679898.81578432;1;1;0
20810;388474.48048189;6667794.3057997;1;1;1
20810;413648.900705865;6666537.6194219;1;1;0
20810;436611.489705219;6711132.41517808;1;1;1
20810;438117.964528505;6711560.06439121;1;1;0
20810;435616.64536877;6712319.45479908;1;1;1
20810;438092.699078374;6710510.98888126;1;1;1
20810;413183.002012112;6674436.53884826;1;1;1
20810;478747.488820688;6703578.91409203;1;1;1
20810;458646.702271374;6689814.83633457;1;1;0
20810;419893.546472511;6674983.37079454;1;1;1
20810;465484.837145513;6719774.90135421;1;1;1
20810;432847.387117508;6677540.96940278;1;1;0
20810;471407.82923704;6688231.50583981;1;1;0
