org;adr;dep;com;gps;lat;long;catr;voie;v1;v2;pr;pr1;ttue;tbg;tbl;tindm;typenumero;numero;distancemetre;libellevoie;coderivoli;grav
5;ROCADE SUD(RUE);974;409;;;;;;;;;;0;0;1;1;9;;0;ILE DE FRANCE(AVENUE);;0,44
5;150, DE LA GARE(RUE);974;409;;;;;;;;;;0;0;1;1;1;150;0;DE LA GARE(RUE);;0,44
5;Salazie (route de);974;409;;;;;;;;;;0;0;1;0;9;;0;DIORE(CHEMIN);;0,44
5;DIGUE (ROUTE);974;411;;;;;;;;;;0;0;1;1;9;;0;DIGUE (ROUTE);;0,44
5;7, JAURES (BLD 1 JEAN);974;411;;;;;;;;;;0;0;1;1;9;;0;FOUCQUE (AVENUE HIPPOLYTE);;0,44
5;MONTAGNE (ROUTE DE LA);974;411;;;;;;;;;;0;0;1;1;9;1;0;LITTORAL (ROUTE 1 DU);;0,44
5;., RAMBAUD (LEOPOLD);974;411;;;;;;;;;;0;0;1;1;1;;0;RAMBAUD (LEOPOLD);;0,44
5;1, LANCASTEL (BOULEVARD);974;411;;;;;;;;;;0;0;1;1;1;1;0;LANCASTEL (BOULEVARD);;0,44
5;MACE (BOULEVARD GABRIEL);974;411;;;;;;;;;;0;0;1;1;0;;0;MACE (BOULEVARD GABRIEL);;0,44
5;LECLERC (DU MARECHAL);974;411;;;;;;;;;;0;0;1;1;9;;0;LECLERC (DU MARECHAL);;0,44
5;103, MOUFIA (ROUTE DE);974;411;;;;;;;;;;0;0;1;2;1;103;0;MOUFIA (ROUTE DE);;0,44
5;1, KARTING (DU);974;411;;;;;;;;;;0;0;1;1;1;1;0;KARTING (DU);;0,44
5;SOURCE (BOULEVARD DE LA);974;411;;;;;;;;;;0;0;1;1;9;;0;SOURCE (BOULEVARD DE LA);;0,44
5;1, PARIS (RUE DE);974;411;;;;;;;;;;0;0;1;1;1;1;0;PARIS (RUE DE);;0,44
5;JAURES (BLD 1 JEAN);974;411;;;;;;;;;;0;0;1;1;9;;0;SANISAL (RUELLE);;0,44
5;1, CHATEL (JEAN);974;411;;;;;;;;;;0;0;1;0;1;1;0;CHATEL (JEAN);;0,44
5;1, LITTORAL (ROUTE 1 DU);974;411;;;;;;;;;;0;0;1;0;1;1;0;LITTORAL (ROUTE 1 DU);;0,44
5;1, JAURES (BLD 1 JEAN);974;411;;;;;;;;;;0;0;1;1;1;1;0;JAURES (BLD 1 JEAN);;0,44
5;1, TOPAZES(ALLEE DES);974;411;;;;;;;;;;0;0;1;1;1;1;0;TOPAZES(ALLEE DES);;0,44
5;1, VILLENEUVE (RUE ALEXI;974;411;;;;;;;;;;0;0;1;1;1;1;0;VILLENEUVE (RUE ALEXIS DE);;0,44
5;1, LANCASTEL (BOULEVARD);974;411;;;;;;;;;;0;0;1;1;1;1;0;LANCASTEL (BOULEVARD);;0,44
5;SANS, PRESIDENT MITTERAN;974;416;;;;;;;;;;0;0;1;1;1;;0;PRESIDENT MITTERAND(AVENUE);;0,44
5;57, PRINCIPALE(AVENUE);974;414;;;;;;;;;;0;0;1;1;1;57;0;PRINCIPALE(AVENUE);;0,44
5;sans, LORION(RUE LUC);974;416;;;;;;;;;;0;0;1;1;1;;0;FOUR A CHAUX(RUE DU);;0,44
5;62, BABET (RUE A);974;416;;;;;;;;;;0;0;1;1;1;62;0;BABET (RUE A);;0,44
5;28, PRESIDENT MITTERAND(;974;416;;;;;;;;;;0;0;1;1;1;28;0;PRESIDENT MITTERAND(AVENUE);;0,44
5;SANS, PRINCIPALE(AVENUE);974;414;;;;;;;;;;0;0;1;1;1;;0;PRINCIPALE(AVENUE);;0,44
5;sans, ARCHAMBAUD;974;416;;;;;;;;;;0;0;1;2;1;;0;PRESBYTERE(RUE);;0,44
1;;974;415;R;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;974;415;R;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;974;416;R;0;0;;;;;;;0;0;1;2;;;;;;0,44
5;JEANNE D'ARC (RUE);974;407;;;;;;;;;;0;0;1;1;0;;0;JEANNE D'ARC (RUE);;0,44
5;RUE JACQUES DUCLOS;974;407;R;1800000;2300000;;;;;;;0;0;1;1;0;;0;RUE LOUISE GUILLOUX;;0,44
5;ALLENDE(RUE);974;407;;;;;;;;;;0;0;1;1;0;;0;NERUDA PABLO(ALLEE);;0,44
5;ROND POINT SACRE COEUR;974;407;;;;;;;;;;0;0;1;1;0;;0;ROUTE DU SACRE COEUR;;0,44
5;ILE DE FRANCE(AVENUE);974;409;;;;;;;;;;0;0;1;1;9;;0;MIGUEL(CHEMIN);;0,44
5;., RN2/091;974;411;;;;;;;;;;0;0;1;1;1;;0;RN2/091;;0,44
5;1, LITTORAL (ROUTE 1 DU);974;411;;;;;;;;;;0;0;1;2;1;1;0;LITTORAL (ROUTE 1 DU);;0,44
5;1, QUATRE VOIES GILLOT (;974;411;;;;;;;;;;0;0;1;1;1;1;0;QUATRE VOIES GILLOT (ROUTE A);;0,44
5;LECLERC (DU MARECHAL);974;411;;;;;;;;;;0;0;1;1;9;;0;AUBER (RUE JULES);;0,44
5;1, EST (DE L');974;411;;;;;;;;;;0;0;1;1;1;1;0;EST (DE L');;0,44
5;1, JAMALACS (DES);974;411;;;;;;;;;;0;0;1;1;1;1;0;JAMALACS (DES);;0,44
5;PK7 RD41, PALMIERS (ROUT;974;411;;;;;;;;;;0;0;1;1;1;;0;PALMIERS (ROUTE DES);;0,44
5;1, LECONTE DE LISLE (CHE;974;411;;;;;;;;;;0;0;1;1;1;1;0;LECONTE DE LISLE (CHEMIN);;0,44
5;71, RUISSEAU DES NOIRS (;974;411;;;;;;;;;;0;0;1;1;1;;0;SOURCE (BOULEVARD DE LA);;0,44
5;1, SOURCE (RUE DE LA);974;411;;;;;;;;;;0;0;1;1;1;1;0;SOURCE (RUE DE LA);;0,44
5;157, BOIS ROUGE (CHEMIN;974;411;;;;;;;;;;0;0;1;1;1;157;0;BOIS ROUGE (CHEMIN DE);;0,44
5;1, MARIE (RUE SAINTE);974;411;;;;;;;;;;0;0;1;0;1;1;0;MARIE (RUE SAINTE);;0,44
5;88, LABOURDONNAIS;974;411;;;;;;;;;;0;0;1;1;1;88;0;LABOURDONNAIS;;0,44
5;1, JAURES (BLD 1 JEAN);974;411;;;;;;;;;;0;0;1;1;1;1;0;JAURES (BLD 1 JEAN);;0,44
5;sans, HUBERT DE LISLE(BO;974;416;;;;;;;;;;0;0;1;1;1;;0;ISAUTIER (RUE FRANCOIS);;0,44
5;RN01;974;414;;;;;;;;;;0;0;1;0;0;;0;RN01;;0,44
5;SANS, ARCHAMBAUD;974;416;;;;;;;;;;0;0;1;2;1;;0;ARCHAMBAUD;;0,44
5;RN01;974;414;;;;;;;;;;0;0;1;0;0;;0;RN01;;0,44
5;SANS, PRESIDENT MITTERAN;974;416;;;;;;;;;;0;0;1;0;1;;0;PRESIDENT MITTERAND(AVENUE);;0,44
5;BABET (RUE A);974;416;;;;;;;;;;0;0;1;1;1;;0;BABET (RUE A);;0,44
5;RN01;974;414;;;;;;;;;;0;0;1;0;0;;0;RN01;;0,44
1;;974;415;R;0;0;;;;;;;0;0;1;2;;;;;;0,44
5;LAUDE E(RUE);974;407;;;;;;;;;;0;0;1;1;0;;0;KING MATIN LUTHER(RUE);;0,44
5;TAMATAVE (BOULEVARD);974;407;;;;;;;;;;0;0;1;0;0;;0;TAMATAVE (BOULEVARD);;0,44
5;21, MARTINIQUE(RUE);974;407;;;;;;;;;;0;0;1;1;1;21;0;MARTINIQUE(RUE);;0,44
5;PARIS (AVENUE);974;407;;;;;;;;;;0;0;1;0;0;;0;PARIS (AVENUE);;0,44
5;792, ILE DE FRANCE(AVENU;974;409;;;;;;;;;;0;0;1;1;1;792;0;ILE DE FRANCE(AVENUE);;0,44
5;RTE DE DEVIATION STA3;974;409;;;;;;;;;;0;0;1;1;0;;0;RTE DE DEVIATION STA3;;0,44
5;Lefaguyes (chemin);974;409;;;;;;;;;;0;0;1;1;9;;0;Ravine creuse (chemin);;0,44
5;JAURES (BOULEVARD JEAN);974;411;;;;;;;;;;0;0;1;1;0;;0;JAURES (BOULEVARD JEAN);;0,44
5;LABOURDONNAIS;974;411;;;;;;;;;;0;0;1;1;9;;0;LACAZE (DE L'AMIRAL);;0,44
5;, LITTORAL (ROUTE 1 DU);974;411;;;;;;;;;;0;0;1;1;0;;0;LITTORAL (ROUTE 1 DU);;0,44
5;PARIS (RUE DE);974;411;;;;;;;;;;0;0;1;1;9;;0;GUYON (FELIX);;0,44
5;3, COCOTIERS (AVENUE DES;974;411;;;;;;;;;;0;0;1;1;1;3;0;COCOTIERS (AVENUE DES);;0,44
5;JAURES (BOULEVARD JEAN);974;411;;;;;;;;;;0;0;1;2;0;;0;JAURES (BOULEVARD JEAN);;0,44
5;., GARROS (ROLAND);974;411;;;;;;;;;;0;0;1;1;1;;0;PARIS (RUE DE);;0,44
5;27, PASTEUR (RUE);974;411;;;;;;;;;;0;0;1;1;1;27;0;PASTEUR (RUE);;0,44
5;, MACE (BOULEVARD GABRIE;974;411;;;;;;;;;;0;0;1;1;1;;0;MACE (BOULEVARD GABRIEL);;0,44
5;., MONTAGNE (ROUTE DE LA;974;411;;;;;;;;;;0;0;1;1;1;;0;MONTAGNE (ROUTE DE LA);;0,44
5;1, MONGAILLARD (ROUTE DE;974;411;;;;;;;;;;0;0;1;1;1;1;0;MONGAILLARD (ROUTE DE);;0,44
5;SANS, PRINCIPALE(AVENUE);974;414;;;;;;;;;;0;0;1;1;1;;0;PRINCIPALE(AVENUE);;0,44
5;SANS, BARQUISSEAU(RUE DE;974;416;;;;;;;;;;0;0;1;0;1;;0;BARQUISSEAU(RUE DESIRE);;0,44
5;sans, VIGOUREUX(RUE VICT;974;416;;;;;;;;;;0;0;1;0;1;;0;VIGOUREUX(RUE VICTOR LE);;0,44
5;VERDUN (BOULEVARD);974;407;;;;;;;;;;0;0;1;1;0;;0;DE GAULLE(RUE);;0,44
5;HUGO (RUE);974;407;;;;;;;;;;0;0;1;0;0;;0;HUGO (RUE);;0,44
1;CD3 - Rue Hubert DELISLE;974;414;R;0;0;;;;;;;0;0;1;0;;;;;;0,44
5;14 JUILLET 1789(AVENUE D;974;407;;;;;;;;;;0;0;1;1;0;;0;14 JUILLET 1789(AVENUE DU);;0,44
5;JAURES (RUE);974;407;;;;;;;;;;0;0;1;1;0;;0;PERI GABRIEL(RUE);;0,44
5;PARIS (AVENUE);974;407;;;;;;;;;;0;0;1;2;0;;0;PARIS (AVENUE);;0,44
5;61, RUE JACQUES DUCLOS;974;407;;;;;;;;;;0;0;1;0;1;61;0;RUE JACQUES DUCLOS;;0,44
5;BREST (BOULEVARD);974;407;;;;;;;;;;0;0;1;2;0;;0;BREST (BOULEVARD);;0,44
5;2497, LAGOURGUE(CHEMIN);974;409;;;;;;;;;;0;0;1;1;1;2497;0;LAGOURGUE(CHEMIN);;0,44
5;RTE DE DEVIATION STA1;974;409;;;;;;;;;;0;0;1;1;0;;0;RTE DE DEVIATION STA1;;0,44
5;80, CITE DES LILAS;974;409;;;;;;;;;;0;0;1;1;1;80;0;CITE DES LILAS;;0,44
5;592, ROCADE SUD(RUE);974;409;;;;;;;;;;0;0;1;1;1;592;0;ROCADE SUD(RUE);;0,44
5;280, AGENOR (chemin);974;409;;;;;;;;;;0;0;1;1;1;280;0;AGENOR (chemin);;0,44
5;BEL OMBRE (chemin);974;409;;;;;;;;;;0;0;1;2;9;;0;BOIS DE FER (chemin);;0,44
5;345, BRAS MOUSSELINE (ch;974;409;;;;;;;;;;0;0;1;1;1;345;0;BRAS MOUSSELINE (chemin du);;0,44
5;Salazie (route de);974;409;;;;;;;;;;0;0;1;0;9;;50;Salazie (route de);;0,44
5;80, CITE DES LILAS;974;409;;;;;;;;;;0;0;1;1;1;80;0;CITE DES LILAS;;0,44
5;MAUPASSANT (RUE GUY DE);974;411;;;;;;;;;;0;0;1;1;1;;0;SAGOUTIERS (ALLEE DES);;0,44
5;., BOIS DE NEFLES (RUE D;974;411;;;;;;;;;;0;0;1;2;1;;0;BOIS DE NEFLES (RUE DU);;0,44
5;., AUBERT (RUE PIERRE);974;411;;;;;;;;;;0;0;1;1;1;;0;AUBERT (RUE PIERRE);;0,44
5;., GOUNOD (CHARLES);974;411;;;;;;;;;;0;0;1;1;1;;0;VILLENEUVE (RUE ALEXIS DE);;0,44
5;., JAURES (BLD 1 JEAN);974;411;;;;;;;;;;0;0;1;1;1;;0;JAURES (BLD 1 JEAN);;0,44
5;., APRES (RUE D');974;411;;;;;;;;;;0;0;1;1;1;;0;APRES (RUE D');;0,44
5;23, ILET A QUINQUINA (CH;974;411;;;;;;;;;;0;0;1;1;1;23;0;ILET A QUINQUINA (CHEMIN DE L');;0,44
5;., DORET 1 (BOULEVARD);974;411;;;;;;;;;;0;0;1;2;1;;0;DORET 1 (BOULEVARD);;0,44
5;GAULLE (CHEMIN DU GENERA;974;411;;;;;;;;;;0;0;1;1;1;;0;GAULLE (CHEMIN DU GENERAL DE);;0,44
5;., SCHOELCHER (RUE VICTO;974;411;;;;;;;;;;0;0;1;1;1;;0;SCHOELCHER (RUE VICTOR);;0,44
5;SANS, CHARITE (RUE DE LA;974;416;;;;;;;;;;0;0;1;1;1;;0;VIGOUREUX(RUE VICTOR LE);;0,44
5;6, CAUMONT;974;416;;;;;;;;;;0;0;1;1;1;6;0;CAUMONT;;0,44
5;RN01;974;414;;;;;;;;;;0;0;1;0;0;;0;RN01;;0,44
5;152, LEBLOND(RUE M. ET A;974;416;;;;;;;;;;0;0;1;1;1;152;0;LEBLOND(RUE M. ET A.);;0,44
5;SANS, HUBERT DE LISLE(BO;974;416;;;;;;;;;;0;0;1;1;1;;0;PORT(RUE DU);;0,44
5;SANS, BONS ENFANTS(RUE);974;416;;;;;;;;;;0;0;1;1;1;;0;BONS ENFANTS(RUE);;0,44
5;165, BOIS DE NEFLES (ROU;974;11;;;;;;;;;;0;0;1;0;1;165;0;BOIS DE NEFLES (ROUTE DE);;0,44
5;26, LECONTE DE LISLE (AV;974;11;;;;;;;;;;0;0;1;1;1;26;0;LECONTE DE LISLE (AVENUE);;0,44
1;;974;16;R;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;sans, LAMBERT(RUE);974;14;;;;;;;;;;0;0;1;1;1;;0;TOULOUSE(AVENUE);;0,44
5;sans, HUBERT DE LISLE(BO;974;16;;;;;;;;;;0;0;1;1;1;;0;HUBERT DE LISLE(BOULEVARD);;0,44
5;sans, LORION(RUE LUC);974;16;;;;;;;;;;0;0;1;1;1;;0;LORION(RUE LUC);;0,44
5;LABOUDONNAIS M (RUE);974;7;;;;;;;;;;0;0;1;0;0;;0;LABOUDONNAIS M (RUE);;0,44
5;BEDIER (AVENUE JOSEPH);974;11;;;;;;;;;;0;0;1;1;1;;0;BEDIER (AVENUE JOSEPH);;0,44
5;CHATEL (JEAN);974;11;;;;;;;;;;0;0;1;1;1;;0;GARROS (ROLAND);;0,44
5;MARINE(BOULEVARD);974;7;;;;;;;;;;0;0;1;0;0;;0;MARINE(BOULEVARD);;0,44
5;LYON(RUE);974;7;;;;;;;;;;0;0;1;3;0;;0;MONPELLIER (RUE);;0,44
5;ROND POINT ROSE DES VENT;974;7;;;;;;;;;;0;0;1;1;0;;0;MASCAREIGNES(BOULEVARD);;0,44
5;., CORNU (RUE HENRI);974;11;;;;;;;;;;0;0;1;1;1;;0;CORNU (RUE HENRI);;0,44
5;JAURES (BLD 1 JEAN);974;11;;;;;;;;;;0;0;1;2;1;;0;JAURES (BLD 1 JEAN);;0,44
5;83, HUBERT DELISLE (AVEN;974;11;;;;;;;;;;0;0;1;0;1;83;0;HUBERT DELISLE (AVENUE);;0,44
5;inc, CAMBUSTON (rue de);974;9;;;;;;;;;;0;0;1;1;1;;0;CAMBUSTON (rue de);;0,44
5;PARIS (AVENUE);974;7;;;;;;;;;;0;0;1;1;0;;0;PARIS (AVENUE);;0,44
5;inc, CAMBUSTON (rue de);974;9;;;;;;;;;;0;0;1;1;1;;0;CAMBUSTON (rue de);;0,44
5;51, GRANDPELVOISIN (Loti;974;9;;;;;;;;;;0;0;1;1;1;51;0;GRANDPELVOISIN (Lotissement);;0,44
5;inc, DORET (chemin);974;9;;;;;;;;;;0;0;1;1;1;;0;DORET (chemin);;0,44
1;;974;15;R;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;974;22;R;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;PARNY EVARISTE(RUE);974;7;;;;;;;;;;0;0;1;1;0;;0;PARNY EVARISTE(RUE);;0,44
5;FERRY (RUE);974;7;;;;;;;;;;0;0;1;1;0;;0;BREST (BOULEVARD);;0,44
5;ROND POINT TITAN;974;7;;;;;;;;;;0;0;1;1;0;;0;ROND POINT TITAN;;0,44
5;41, PRESIDENT MITTERAND(;974;16;;;;;;;;;;0;0;1;2;1;41;0;PRESIDENT MITTERAND(AVENUE);;0,44
5;SANS, JAPON (du);974;14;;;;;;;;;;0;0;1;1;1;;0;JAPON (du);;0,44
1;RN3 bras des calumets;974;6;R;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;LEBLOND(RUE M. ET A.);974;16;;;;;;;;;;0;0;1;1;1;;0;LEBLOND(RUE M. ET A.);;0,44
5;HUBERT DE LISLE(BOULEVAR;974;16;;;;;;;;;;0;0;1;1;1;;0;HUBERT DE LISLE(BOULEVARD);;0,44
5;87 PRINCIPALE(AV);974;14;;;;;;;;;;0;0;1;1;1;87;0;PRINCIPALE(AVENUE);;0,44
5;10,RUE PIERRE BROSSOLET;974;7;;;;;;;;;;0;0;1;1;1;10;0;RUE PIERRE BROSSOLETTE;;0,44
5;., TERRASSES (ALLEE DES);974;11;;;;;;;;;;0;0;1;1;1;;0;TERRASSES (ALLEE DES);;0,44
5;1, TOPAZES(ALLEE DES);974;11;;;;;;;;;;0;0;1;1;1;1;0;TOPAZES(ALLEE DES);;0,44
5;., RIVIERE DES PLUIES (R;974;11;;;;;;;;;;0;0;1;1;1;;0;RIVIERE DES PLUIES (ROUTE DE LA);;0,44
5;11, CURE (DE LA);974;11;;;;;;;;;;0;0;1;1;1;11;0;CURE (DE LA);;0,44
5;BOIS DE NEFLES (ROUTE DE;974;11;;;;;;;;;;0;0;1;1;9;;0;BOIS DE NEFLES (ROUTE DE);;0,44
5;., LORY LES BAS (RUE);974;11;;;;;;;;;;0;0;1;1;1;;0;LORY LES BAS (RUE);;0,44
5;2, RAMBAUD (LEOPOLD);974;11;;;;;;;;;;0;0;1;1;1;2;0;RAMBAUD (LEOPOLD);;0,44
5;2, RAMBAUD (LEOPOLD);974;11;;;;;;;;;;0;0;1;2;1;2;0;RAMBAUD (LEOPOLD);;0,44
5;LANCASTEL (BOULEVARD);974;11;;;;;;;;;;0;0;1;0;9;;0;LANCASTEL (BOULEVARD);;0,44
5;20 bis, REPUBLIQUE (RUE;974;11;;;;;;;;;;0;0;1;1;1;;0;REPUBLIQUE (RUE DE LA);;0,44
5;3, RAMBAUD (LEOPOLD);974;11;;;;;;;;;;0;0;1;1;1;3;0;RAMBAUD (LEOPOLD);;0,44
5;12, MONNERVILLE (BOULEVA;974;11;;;;;;;;;;0;0;1;1;1;12;0;MONNERVILLE (BOULEVARD GASTON);;0,44
1;;974;13;R;0;0;;;;;;;0;0;1;3;;;;;;0,44
5;CAMBUSTON (rue de);974;9;;;;;;;;;;0;0;1;0;9;;0;CAMBUSTON (rue de);;0,44
5;BEL OMBRE (chemin);974;9;;;;;;;;;;0;0;1;1;9;;0;BEL OMBRE (chemin);;0,44
5;LAGOURGUE(CHEMIN);974;9;;;;;;;;;;0;0;1;1;9;;0;DU CENTRE(CHEMIN);;0,44
5;CANAL (CHEMIN DU GRAND);974;11;;;;;;;;;;0;0;1;1;9;;0;CANAL (CHEMIN DU GRAND);;0,44
5;MARINE(BOULEVARD);974;7;;;;;;;;;;0;0;1;0;0;;0;MARINE(BOULEVARD);;0,44
5;SANS, PRESBYTERE(RUE);974;16;;;;;;;;;;0;0;1;0;1;;0;PRESBYTERE(RUE);;0,44
5;168, BRAS DES CHEVRETTES;974;9;;;;;;;;;;0;0;1;1;1;168;0;BRAS DES CHEVRETTES (chemin);;0,44
5;340, CRESSONNIERE (rue d;974;9;;;;;;;;;;0;0;1;1;1;340;0;CRESSONNIERE (rue de la);;0,44
5;Salazie (route de);974;9;;;;;;;;;;0;0;1;1;9;;0;Salazie (route de);;0,44
1;rue du pere Maitre;974;16;R;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;974;16;R;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;RN01;974;14;;;;;;;;;;0;0;1;1;0;;0;RN01;;0,44
5;JAURES (BLD 1 JEAN);974;11;;;;;;;;;;0;0;1;1;9;;0;JAURES (BLD 1 JEAN);;0,44
5;RAMBAUD (LEOPOLD);974;11;;;;;;;;;;0;0;1;1;9;;0;RAMBAUD (LEOPOLD);;0,44
5;73, BOIS DE NEFLES (ROUT;974;11;;;;;;;;;;0;0;1;1;1;73;0;BOIS DE NEFLES (ROUTE DE);;0,44
5;354, LECLERC (DU MARECHA;974;11;;;;;;;;;;0;0;1;1;1;354;0;LECLERC (DU MARECHAL);;0,44
5;LATTRE DE TASSIGNY (AVEN;974;11;;;;;;;;;;0;0;1;1;9;;0;LATTRE DE TASSIGNY (AVENUE MARECHAL DE);;0,44
5;., JAURES (BLD 1 JEAN);974;11;;;;;;;;;;0;0;1;1;1;;0;JAURES (BLD 1 JEAN);;0,44
5;TOPAZES(ALLEE DES);974;11;;;;;;;;;;0;0;1;1;9;;0;TOPAZES(ALLEE DES);;0,44
5;., DORET (RUE);974;11;;;;;;;;;;0;0;1;1;1;;0;JAURES (BLD 1 JEAN);;0,44
5;., RUISSEAU DES NOIRS (R;974;11;;;;;;;;;;0;0;1;1;1;;0;RUISSEAU DES NOIRS (RUE);;0,44
5;72, RUE VERLAINE;974;7;;;;;;;;;;0;0;1;1;1;72;0;RUE VERLAINE;;0,44
5;AXE MIXTE DE CAMBAIE;974;7;;;;;;;;;;0;0;1;1;0;;0;AXE MIXTE DE CAMBAIE;;0,44
5;591, Rio (chemin);974;9;;;;;;;;;;0;0;1;0;1;591;0;Rio (chemin);;0,44
5;ROND POINT DE LA GLACIER;974;7;;;;;;;;;;0;0;1;1;0;;0;BERTHO (RUE);;0,44
5;1004, PATELIN (chemin);974;9;;;;;;;;;;0;0;1;1;1;1004;0;PATELIN (chemin);;0,44
5;VOIE DE LIAISON PORTUAIR;974;7;;;;;;;;;;0;0;1;0;0;;0;VOIE DE LIAISON PORTUAIRE EST/ OUEST;;0,44
5;20, SOLEIL (Lotissement;974;9;;;;;;;;;;0;0;1;1;1;20;0;SOLEIL (Lotissement du);;0,44
5;DAYOT(RUE);974;7;;;;;;;;;;0;0;1;1;0;;0;DAYOT(RUE);;0,44
5;Salazie (route de);974;9;;;;;;;;;;0;0;1;1;9;;0;Salazie (route de);;0,44
5;POLITZER(AVENUE);974;7;;;;;;;;;;0;0;1;1;0;;0;POLITZER(AVENUE);;0,44
5;BRETELLE SORTIE RN2 ROCA;974;9;;;;;;;;;;0;0;1;2;9;;0;BRETELLE SORTIE RN2 ROCADE SUD;;0,44
5;2, VERDUN (BOULEVARD);974;7;;;;;;;;;;0;0;1;1;1;2;0;VERDUN (BOULEVARD);;0,44
5;OWENS JAMES;974;7;;;;;;;;;;0;0;1;1;0;;0;RUE VERLAINE;;0,44
5;., LECONTE DE LISLE (AVE;974;11;;;;;;;;;;0;0;1;0;1;;0;LECONTE DE LISLE (AVENUE);;0,44
5;SANS, ARCHAMBAUD;974;16;;;;;;;;;;0;0;1;1;1;;0;ARCHAMBAUD;;0,44
5;41, BENARD(RUE LEONUS);974;14;;;;;;;;;;0;0;1;1;1;41;0;BENARD(RUE LEONUS);;0,44
5;SANS, LAMBERT(RUE);974;14;;;;;;;;;;0;0;1;1;1;;0;LAMBERT(RUE);;0,44
5;., CANAL (CHEMIN DU GRAN;974;11;;;;;;;;;;0;0;1;1;1;;0;LOUGNON (RUE ALBERT);;0,44
5;., RIVIERE DES PLUIES (R;974;11;;;;;;;;;;0;0;1;1;1;;0;RIVIERE DES PLUIES (ROUTE DE LA);;0,44
5;., RAMBAUD (LEOPOLD);974;11;;;;;;;;;;0;0;1;1;1;;0;RAMBAUD (LEOPOLD);;0,44
5;., JAURES (BLD 1 JEAN);974;11;;;;;;;;;;0;0;1;1;1;;0;JAURES (BLD 1 JEAN);;0,44
5;., LECONTE DE LISLE (AVE;974;11;;;;;;;;;;0;0;1;1;1;;0;LECONTE DE LISLE (AVENUE);;0,44
5;73, SAINT PAUL(RUE);974;7;;;;;;;;;;0;0;1;1;1;73;0;SAINT PAUL(RUE);;0,44
5;ROND POINT DES DANSEUSES;974;7;;;;;;;;;;0;0;1;1;0;;0;ROND POINT DES DANSEUSES;;0,44
5;STRASBOURG(BOULEVARD);974;7;;;;;;;;;;0;0;1;1;0;;0;LORRAINE ALSACE(RUE);;0,44
5;389, CAMBUSTON (rue de);974;9;;;;;;;;;;0;0;1;2;1;389;0;CAMBUSTON (rue de);;0,44
5;20 DECEMBRE 1948(AVENUE;974;7;;;;;;;;;;0;0;1;2;0;;0;LENINE (AVENUE);;0,44
5;150, DE LA GARE(RUE);974;9;;;;;;;;;;0;0;1;1;1;150;0;DE LA GARE(RUE);;0,44
5;ROND POINT TITAN;974;7;;;;;;;;;;0;0;1;1;0;;0;ROND POINT TITAN;;0,44
5;215, DU CENTRE(IMPASSE);974;9;;;;;;;;;;0;0;1;2;1;215;0;DU CENTRE(IMPASSE);;0,44
5;90, BOIS DE NEFLES (RUE;974;11;;;;;;;;;;0;0;1;1;1;90;0;BOIS DE NEFLES (RUE DU);;0,44
5;., LITTORAL (ROUTE 1 DU);974;11;;;;;;;;;;0;0;1;1;1;;0;LITTORAL (ROUTE 1 DU);;0,44
5;., JAURES (BLD 1 JEAN);974;11;;;;;;;;;;0;0;1;1;1;;0;JAURES (BLD 1 JEAN);;0,44
5;6, COMORAPOULLE(RUE);974;9;;;;;;;;;;0;0;1;1;1;6;0;COMORAPOULLE(RUE);;0,44
5;SANS, PALMIERS(AVENUE DE;974;14;;;;;;;;;;0;0;1;1;1;;0;LAPIERRE(RUE PR.HENRI);;0,44
5;SANS, BABET (RUE A);974;16;;;;;;;;;;0;0;1;1;1;;0;BABET (RUE A);;0,44
1;RD 1 - Rue Nelson Mandel;974;8;R;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;., POMPIDOU (AVENUE GEOR;974;11;;;;;;;;;;0;0;1;1;1;;0;VILLELE (RUE JEAN DE);;0,44
5;., VERGER (RUE DU);974;11;;;;;;;;;;0;0;1;1;1;;0;VERGER (RUE DU);;0,44
5;101, PENTE SASSY (chemin;974;9;;;;;;;;;;0;0;1;2;1;101;0;PENTE SASSY (chemin de la);;0,44
5;55, MONDON (AVENUE);974;7;;;;;;;;;;0;0;1;1;1;55;0;MONDON (AVENUE);;0,44
5;., MONNERVILLE (BOULEVAR;974;11;;;;;;;;;;0;0;1;0;1;;0;MONNERVILLE (BOULEVARD GASTON);;0,44
5;14, GUYANE(RUE);974;7;;;;;;;;;;0;0;1;1;1;14;0;GUYANE(RUE);;0,44
5;GRIMAUD (EMILE);974;11;;;;;;;;;;0;0;1;1;1;;0;GRIMAUD (EMILE);;0,44
5;VERDUN (BOULEVARD);974;7;;;;;;;;;;0;0;1;1;0;;0;VERDUN (BOULEVARD);;0,44
5;., BOIS DE NEFLES (ROUTE;974;11;;;;;;;;;;0;0;1;1;1;;0;BOIS DE NEFLES (ROUTE DE);;0,44
