code_commune;libelle_commune;institution;id_service;service;code_postal;codes_postaux
"66183";"Saint-Marsal";"GN";"1011052";"Gendarmerie - Brigade d'Arles-sur-Tech";"66110";"66110"
"66184";"Saint-Martin-de-Fenouillet";"GN";"1011092";"Gendarmerie - Brigade de Saint-Paul-de-Fenouillet";"66220";"66220"
"66185";"Saint-Michel-de-Llotes";"GN";"1011079";"Gendarmerie - Brigade d'Ille-sur-Têt";"66130";"66130"
"66186";"Saint-Nazaire";"GN";"1011038";"Gendarmerie - Brigade de Cabestany";"66570";"66570"
"66187";"Saint-Paul-de-Fenouillet";"GN";"1011092";"Gendarmerie - Brigade de Saint-Paul-de-Fenouillet";"66220";"66220"
"66188";"Saint-Pierre-dels-Forcats";"GN";"1011078";"Gendarmerie - Brigade de Mont-Louis";"66210";"66210"
"66189";"Saleilles";"GN";"1011038";"Gendarmerie - Brigade de Cabestany";"66280";"66280"
"66190";"Salses-le-Château";"GN";"1011084";"Gendarmerie - Brigade de Rivesaltes";"66600";"66600"
"66191";"Sansa";"GN";"1011070";"Gendarmerie - Brigade d'Olette";"66360";"66360"
"66192";"Sauto";"GN";"1011078";"Gendarmerie - Brigade de Mont-Louis";"66210";"66210"
"66193";"Serdinya";"GN";"1011070";"Gendarmerie - Brigade d'Olette";"66360";"66360"
"66194";"Serralongue";"GN";"1011053";"Gendarmerie - Brigade de Prats-de-Mollo-la-Preste";"66230";"66230"
"66195";"Le Soler";"GN";"1011042";"Gendarmerie - Brigade du Soler";"66270";"66270"
"66196";"Sorède";"GN";"1011063";"Gendarmerie - Brigade de Saint-Génis-des-Fontaines";"66690";"66690"
"66197";"Souanyas";"GN";"1011070";"Gendarmerie - Brigade d'Olette";"66360";"66360"
"66198";"Sournia";"GN";"1011079";"Gendarmerie - Brigade d'Ille-sur-Têt";"66730";"66730"
"66199";"Taillet";"GN";"1011051";"Gendarmerie - Brigade de Céret";"66400";"66400"
"66201";"Tarerach";"GN";"1011079";"Gendarmerie - Brigade d'Ille-sur-Têt";"66320";"66320"
"66202";"Targassonne";"GN";"1011076";"Gendarmerie - Brigade de Font-Romeu-Odeillo-Via";"66120";"66120"
"66203";"Taulis";"GN";"1011052";"Gendarmerie - Brigade d'Arles-sur-Tech";"66110";"66110"
"66204";"Taurinya";"GN";"1011069";"Gendarmerie - Brigade de Prades";"66500";"66500"
"66205";"Tautavel";"GN";"1011091";"Gendarmerie - Brigade de Latour-de-France";"66720";"66720"
"66206";"Le Tech";"GN";"1011053";"Gendarmerie - Brigade de Prats-de-Mollo-la-Preste";"66230";"66230"
"66207";"Terrats";"GN";"1011045";"Gendarmerie - Brigade de Thuir";"66300";"66300"
"66208";"Théza";"GN";"1011044";"Gendarmerie - Brigade de Saint-Cyprien";"66200";"66200"
"66209";"Thuès-Entre-Valls";"GN";"1011070";"Gendarmerie - Brigade d'Olette";"66360";"66360"
"66210";"Thuir";"GN";"1011045";"Gendarmerie - Brigade de Thuir";"66300";"66300"
"66211";"Tordères";"GN";"1011045";"Gendarmerie - Brigade de Thuir";"66300";"66300"
"66212";"Torreilles";"GN";"1011087";"Gendarmerie - Brigade de Saint-Laurent-de-la-Salanque";"66440";"66440"
"66213";"Toulouges";"GN";"1011042";"Gendarmerie - Brigade du Soler";"66350";"66350"
"66214";"Tresserre";"GN";"1011055";"Gendarmerie - Brigade du Boulou";"66300";"66300"
"66215";"Trévillach";"GN";"1011079";"Gendarmerie - Brigade d'Ille-sur-Têt";"66130";"66130"
"66216";"Trilla";"GN";"1011079";"Gendarmerie - Brigade d'Ille-sur-Têt";"66220";"66220"
"66217";"Trouillas";"GN";"1011045";"Gendarmerie - Brigade de Thuir";"66300";"66300"
"66218";"Ur";"GN";"1011073";"Gendarmerie - Brigade de Bourg-Madame";"66760";"66760"
"66219";"Urbanya";"GN";"1011069";"Gendarmerie - Brigade de Prades";"66500";"66500"
"66220";"Valcebollère";"GN";"1011073";"Gendarmerie - Brigade de Bourg-Madame";"66340";"66340"
"66221";"Valmanya";"GN";"1011079";"Gendarmerie - Brigade d'Ille-sur-Têt";"66320";"66320"
"66222";"Vernet-les-Bains";"GN";"1011071";"Gendarmerie - Brigade de Vernet-les-Bains";"66820";"66820"
"66223";"Villefranche-de-Conflent";"GN";"1011071";"Gendarmerie - Brigade de Vernet-les-Bains";"66500";"66500"
"66224";"Villelongue-de-la-Salanque";"GN";"1011039";"Gendarmerie - Brigade de Canet-en-Roussillon";"66410";"66410"
"66225";"Villelongue-dels-Monts";"GN";"1011063";"Gendarmerie - Brigade de Saint-Génis-des-Fontaines";"66740";"66740"
"66226";"Villemolaque";"GN";"1011045";"Gendarmerie - Brigade de Thuir";"66300";"66300"
"66227";"Villeneuve-de-la-Raho";"GN";"1011041";"Gendarmerie - Brigade d'Elne";"66180";"66180"
"66228";"Villeneuve-la-Rivière";"GN";"1011086";"Gendarmerie - Brigade de Saint-Estève";"66610";"66610"
"66230";"Vinça";"GN";"1011079";"Gendarmerie - Brigade d'Ille-sur-Têt";"66320";"66320"
"66231";"Vingrau";"GN";"1011084";"Gendarmerie - Brigade de Rivesaltes";"66600";"66600"
"66232";"Vira";"GN";"1011092";"Gendarmerie - Brigade de Saint-Paul-de-Fenouillet";"66220";"66220"
"66233";"Vivès";"GN";"1011055";"Gendarmerie - Brigade du Boulou";"66490";"66490"
"66234";"Le Vivier";"GN";"1011079";"Gendarmerie - Brigade d'Ille-sur-Têt";"66730";"66730"
"67001";"Achenheim";"GN";"1012016";"Gendarmerie - Brigade de Wolfisheim";"67204";"67204"
"67002";"Adamswiller";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67003";"Albé";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67004";"Sommerau";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67440";"67310-67440"
"67005";"Alteckendorf";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67006";"Altenheim";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67490";"67490"
"67008";"Altorf";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67120";"67120"
"67009";"Altwiller";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67010";"Andlau";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67011";"Artolsheim";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67390";"67390"
"67012";"Aschbach";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67013";"Asswiller";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67016";"Avolsheim";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67120";"67120"
"67017";"Baerendorf";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67018";"Balbronn";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67310";"67310"
"67019";"Baldenheim";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67600";"67600"
"67020";"Barembach";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67021";"Barr";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67022";"Bassemberg";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67023";"Batzendorf";"GN";"1012025";"Gendarmerie - Brigade de Haguenau";"67500";"67500"
"67025";"Beinheim";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67930";"67930"
"67026";"Bellefosse";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67027";"Belmont";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67028";"Benfeld";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67230";"67230"
"67029";"Berg";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67030";"Bergbieten";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67310";"67310"
"67031";"Bernardswiller";"GN";"1012038";"Gendarmerie - Brigade d'Obernai";"67210";"67210"
"67032";"Bernardvillé";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67033";"Bernolsheim";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67170";"67170"
"67034";"Berstett";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67370";"67370"
"67035";"Berstheim";"GN";"1012025";"Gendarmerie - Brigade de Haguenau";"67170";"67170"
"67036";"Bettwiller";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67037";"Biblisheim";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67360";"67360"
"67038";"Bietlenheim";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67720";"67720"
"67039";"Bilwisheim";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67170";"67170"
"67040";"Bindernheim";"GN";"1012071";"Gendarmerie - Brigade de Sundhouse";"67600";"67600"
"67043";"Bischheim";"PN";"";"Commissariat de police de Strasbourg - Secteur Centre";"67800";"67800"
"67044";"Bischholtz";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67340";"67340"
"67045";"Bischoffsheim";"GN";"1012039";"Gendarmerie - Brigade de Rosheim";"67870";"67870"
"67046";"Bischwiller";"GN";"1012026";"Gendarmerie - Brigade de Bischwiller";"67240";"67240"
"67047";"Bissert";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67048";"Bitschhoffen";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67350";"67350"
"67049";"Blaesheim";"GN";"1012013";"Gendarmerie - Brigade de Geispolsheim";"67113";"67113"
"67050";"Blancherupt";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67051";"Blienschwiller";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67650";"67650"
"67052";"Boersch";"GN";"1012039";"Gendarmerie - Brigade de Rosheim";"67530";"67530"
"67053";"Boesenbiesen";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67390";"67390"
"67054";"Bolsenheim";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67150";"67150"
"67055";"Boofzheim";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67860";"67860"
"67056";"Bootzheim";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67390";"67390"
"67057";"Bosselshausen";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67330";"67330"
"67058";"Bossendorf";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67059";"Bourg-Bruche";"GN";"1012044";"Gendarmerie - Brigade de Saales";"67420";"67420"
"67060";"Bourgheim";"GN";"1012038";"Gendarmerie - Brigade d'Obernai";"67140";"67140"
"67061";"Bouxwiller";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67330";"67330"
"67062";"Breitenau";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67063";"Breitenbach";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67065";"Breuschwickersheim";"GN";"1012016";"Gendarmerie - Brigade de Wolfisheim";"67112";"67112"
"67066";"La Broque";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130-67570"
"67067";"Brumath";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67170";"67170"
"67068";"Buswiller";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67350";"67350"
"67069";"Buhl";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67470";"67470"
"67070";"Burbach";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67260";"67260"
"67071";"Bust";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67072";"Butten";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67430";"67430"
"67073";"Châtenois";"GN";"1012066";"Gendarmerie - Brigade de Sélestat";"67730";"67730"
"67074";"Cleebourg";"GN";"1012079";"Gendarmerie - Brigade de Wissembourg";"67160";"67160"
"67075";"Climbach";"GN";"1012079";"Gendarmerie - Brigade de Wissembourg";"67510";"67510"
"67076";"Colroy-la-Roche";"GN";"1012044";"Gendarmerie - Brigade de Saales";"67420";"67420"
"67077";"Cosswiller";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67310";"67310"
"67078";"Crastatt";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67310";"67310"
"67079";"Croettwiller";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67470";"67470"
"67080";"Dachstein";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67120";"67120"
"67081";"Dahlenheim";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67310";"67310"
"67082";"Dalhunden";"GN";"1012030";"Gendarmerie - Brigade de Drusenheim";"67770";"67770"
"67083";"Dambach";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67110";"67110"
"67084";"Dambach-la-Ville";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67650";"67650"
"67085";"Dangolsheim";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67310";"67310"
"67086";"Daubensand";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67150";"67150"
"67087";"Dauendorf";"GN";"1012025";"Gendarmerie - Brigade de Haguenau";"67350";"67350"
"67088";"Dehlingen";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67430";"67430"
"67089";"Dettwiller";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67490";"67490"
"67090";"Diebolsheim";"GN";"1012071";"Gendarmerie - Brigade de Sundhouse";"67230";"67230"
"67091";"Diedendorf";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67092";"Dieffenbach-au-Val";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67093";"Dieffenbach-lès-Woerth";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67360";"67360"
"67094";"Dieffenthal";"GN";"1012066";"Gendarmerie - Brigade de Sélestat";"67650";"67650"
"67095";"Diemeringen";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67430";"67430"
"67096";"Dimbsthal";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67440";"67440"
"67097";"Dingsheim";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67370";"67370"
"67098";"Dinsheim-sur-Bruche";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67190";"67190"
"67099";"Domfessel";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67430";"67430"
"67100";"Donnenheim";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67170";"67170"
"67101";"Dorlisheim";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67120";"67120"
"67102";"Dossenheim-Kochersberg";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67117";"67117"
"67103";"Dossenheim-sur-Zinsel";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67330";"67330"
"67104";"Drachenbronn-Birlenbach";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67160";"67160"
"67105";"Drulingen";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67106";"Drusenheim";"GN";"1012030";"Gendarmerie - Brigade de Drusenheim";"67410";"67410"
"67107";"Duntzenheim";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67108";"Duppigheim";"GN";"1012013";"Gendarmerie - Brigade de Geispolsheim";"67120";"67120"
"67109";"Durningen";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67270";"67270"
"67110";"Durrenbach";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67360";"67360"
"67111";"Durstel";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67112";"Duttlenheim";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67120";"67120"
"67113";"Eberbach-Seltz";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67470";"67470"
"67115";"Ebersheim";"GN";"1012066";"Gendarmerie - Brigade de Sélestat";"67600";"67600"
"67116";"Ebersmunster";"GN";"1012066";"Gendarmerie - Brigade de Sélestat";"67600";"67600"
"67117";"Eckartswiller";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67700";"67700"
"67118";"Eckbolsheim";"GN";"1012016";"Gendarmerie - Brigade de Wolfisheim";"67201";"67201"
"67119";"Eckwersheim";"GN";"1012015";"Gendarmerie - Brigade de Mundolsheim";"67550";"67550"
"67120";"Eichhoffen";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67121";"Elsenheim";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67390";"67390"
"67122";"Wangenbourg-Engenthal";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67710";"67710"
"67123";"Engwiller";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67350";"67350"
"67124";"Entzheim";"GN";"1012013";"Gendarmerie - Brigade de Geispolsheim";"67960";"67960"
"67125";"Epfig";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67680";"67680"
"67126";"Erckartswiller";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67290";"67290"
"67127";"Ergersheim";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67120";"67120"
"67128";"Ernolsheim-Bruche";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67120";"67120"
"67129";"Ernolsheim-lès-Saverne";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67330";"67330"
"67130";"Erstein";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67150";"67150"
"67131";"Eschau";"GN";"1012012";"Gendarmerie - Brigade de Fegersheim";"67114";"67114"
"67132";"Eschbach";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67360";"67360"
"67133";"Eschbourg";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67320";"67320"
"67134";"Eschwiller";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67135";"Ettendorf";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67350";"67350"
"67136";"Eywiller";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67137";"Fegersheim";"GN";"1012012";"Gendarmerie - Brigade de Fegersheim";"67640";"67640"
"67138";"Fessenheim-le-Bas";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67117";"67117"
"67139";"Flexbourg";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67310";"67310"
"67140";"Forstfeld";"GN";"1012031";"Gendarmerie - Brigade de Soufflenheim";"67480";"67480"
"67141";"Forstheim";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67580";"67580"
"67142";"Fort-Louis";"GN";"1012031";"Gendarmerie - Brigade de Soufflenheim";"67480";"67480"
"67143";"Fouchy";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67144";"Fouday";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67145";"Friedolsheim";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67490";"67490"
"67146";"Friesenheim";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67860";"67860"
"67147";"Froeschwiller";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67360";"67360"
"67148";"Frohmuhl";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67290";"67290"
"67149";"Furchhausen";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67700";"67700"
"67150";"Furdenheim";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67117";"67117"
"67151";"Gambsheim";"GN";"1012014";"Gendarmerie - Brigade de La-Wantzenau";"67760";"67760"
"67152";"Geispolsheim";"GN";"1012013";"Gendarmerie - Brigade de Geispolsheim";"67118";"67118"
"67153";"Geiswiller-Zoebersdorf";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67154";"Gerstheim";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67150";"67150"
"67155";"Gertwiller";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67156";"Geudertheim";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67170";"67170"
"67159";"Goerlingen";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67160";"Goersdorf";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67360";"67360"
"67161";"Gottenhouse";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67700";"67700"
"67162";"Gottesheim";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67490";"67490"
"67163";"Gougenheim";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67270";"67270"
"67164";"Goxwiller";"GN";"1012038";"Gendarmerie - Brigade d'Obernai";"67210";"67210"
"67165";"Grandfontaine";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67166";"Grassendorf";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67350";"67350"
"67167";"Grendelbruch";"GN";"1012039";"Gendarmerie - Brigade de Rosheim";"67190";"67190"
"67168";"Gresswiller";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67190";"67190"
"67169";"Gries";"GN";"1012026";"Gendarmerie - Brigade de Bischwiller";"67240";"67240"
"67172";"Griesheim-près-Molsheim";"GN";"1012039";"Gendarmerie - Brigade de Rosheim";"67870";"67870"
"67173";"Griesheim-sur-Souffel";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67370";"67370"
"67174";"Gumbrechtshoffen";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67110";"67110"
"67176";"Gundershoffen";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67110";"67110"
"67177";"Gunstett";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67360";"67360"
"67178";"Gungwiller";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67179";"Haegen";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67700";"67700"
"67180";"Haguenau";"PN";"";"Commissariat de police de Haguenau";"67500";"67500"
"67181";"Handschuheim";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67117";"67117"
"67182";"Hangenbieten";"GN";"1012016";"Gendarmerie - Brigade de Wolfisheim";"67980";"67980"
"67183";"Harskirchen";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67184";"Hatten";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67690";"67690"
"67185";"Hattmatt";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67330";"67330"
"67186";"Hegeney";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67360";"67360"
"67187";"Heidolsheim";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67390";"67390"
"67188";"Heiligenberg";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67190";"67190"
"67189";"Heiligenstein";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67190";"Hengwiller";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67440";"67440"
"67191";"Herbitzheim";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67192";"Herbsheim";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67230";"67230"
"67194";"Herrlisheim";"GN";"1012030";"Gendarmerie - Brigade de Drusenheim";"67850";"67850"
"67195";"Hessenheim";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67390";"67390"
"67196";"Hilsenheim";"GN";"1012071";"Gendarmerie - Brigade de Sundhouse";"67600";"67600"
"67197";"Hindisheim";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67150";"67150"
"67198";"Hinsbourg";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67290";"67290"
"67199";"Hinsingen";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67200";"Hipsheim";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67150";"67150"
"67201";"Hirschland";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67202";"Hochfelden";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67203";"Hochstett";"GN";"1012025";"Gendarmerie - Brigade de Haguenau";"67170";"67170"
"67204";"Hoenheim";"PN";"";"Commissariat de police de Strasbourg - Secteur Centre";"67800";"67800"
"67205";"Hoerdt";"GN";"1012014";"Gendarmerie - Brigade de La-Wantzenau";"67720";"67720"
"67206";"Hoffen";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67208";"Hohengoeft";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67310";"67310"
"67209";"Hohfrankenheim";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67210";"Le Hohwald";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67212";"Holtzheim";"GN";"1012013";"Gendarmerie - Brigade de Geispolsheim";"67810";"67810"
"67213";"Hunspach";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67214";"Hurtigheim";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67117";"67117"
"67215";"Huttendorf";"GN";"1012025";"Gendarmerie - Brigade de Haguenau";"67270";"67270"
"67216";"Huttenheim";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67230";"67230"
"67217";"Ichtratzheim";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67640";"67640"
"67218";"Illkirch-Graffenstaden";"PN";"";"Commissariat de police de Strasbourg - Secteur Centre";"67400";"67400"
"67220";"Ingenheim";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67221";"Ingolsheim";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67222";"Ingwiller";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67340";"67340"
"67223";"Innenheim";"GN";"1012038";"Gendarmerie - Brigade d'Obernai";"67880";"67880"
"67225";"Issenhausen";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67330";"67330"
"67226";"Ittenheim";"GN";"1012016";"Gendarmerie - Brigade de Wolfisheim";"67117";"67117"
"67227";"Itterswiller";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67228";"Neugartheim-Ittlenheim";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67370";"67370"
"67229";"Jetterswiller";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67440";"67440"
"67230";"Kaltenhouse";"GN";"1012025";"Gendarmerie - Brigade de Haguenau";"67240";"67240"
"67231";"Kauffenheim";"GN";"1012031";"Gendarmerie - Brigade de Soufflenheim";"67480";"67480"
"67232";"Keffenach";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67233";"Kertzfeld";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67230";"67230"
"67234";"Keskastel";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67235";"Kesseldorf";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67930";"67930"
"67236";"Kienheim";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67270";"67270"
