dateReferentiel	route	longueur	prD	depPrD	concessionPrD	absD	xD	yD	zD	prF	depPrF	concessionPrF	absF	cumulF	xF	yF	zF	anneeMesureTrafic	typeComptageTrafic	TMJA	RatioPL
2015-01-01	A0005	15514	48	89	C	425	710851,89	6807293,25	0	63	89	C	939	63939	721730,1	6796578,69	0	2015	Permanent horaire	15734	11,3
2015-01-01	A0005	24137	63	89	C	939	721730,1	6796578,69	0	88	89	C	76	88076	744445,61	6793545,75	0	2015	Permanent horaire	13223	11,6
2015-01-01	A0005	363	88	89	C	76	744445,61	6793545,75	0	88	89	C	439	88439	744803,97	6793595,49	0	2015	Permanent horaire	12792	11,9
2015-01-01	A0005	26676	88	89	C	439	744803,97	6793595,49	0	115	10	C	115	115115	770167,94	6797223,78	0	2015	Permanent horaire	12792	11,9
2015-01-01	A0005	16087	115	10	C	115	770167,94	6797223,78	0	131	10	C	202	131202	783828,25	6791796,41	0	2015	Permanent horaire	8737	11,4
2015-01-01	A0005	4098	131	10	C	202	783828,25	6791796,41	0	135	10	C	300	135300	787625,25	6792747,94	0	2015	Permanent horaire	10340	11,8
2015-01-01	A0005	22129	135	10	C	300	787625,25	6792747,94	0	157	10	C	429	157429	807249,41	6787214,1	0	2015	Permanent horaire	18215	14,3
2015-01-01	A0005	23620	157	10	C	429	807249,41	6787214,1	0	181	10	C	49	181049	828758,21	6781139,67	0	2015	Permanent horaire	17741	14,5
2015-01-01	A0005	971	181	10	C	49	828758,21	6781139,67	0	182	52	C	20	182020	829678,25	6780864,18	0	2015	Permanent horaire	17741	14,5
2015-01-01	A0005	135	182	52	C	20	829678,25	6780864,18	0	182	52	C	155	182155	829809,04	6780839,99	0	2015	Permanent horaire	17741	14,5
2015-01-01	A0005	515	182	52	C	155	829809,04	6780839,99	0	182	52	C	670	182670	830332,22	6780828,17	0	2015	Permanent horaire	17741	14,5
2015-01-01	A0005	2425	182	52	C	670	830332,22	6780828,17	0	185	10	C	95	185095	832753,11	6780592,05	0	2015	Permanent horaire	17741	14,5
2015-01-01	A0005	930	185	10	C	95	832753,11	6780592,05	0	186	10	C	25	186025	833511,52	6780020,02	0	2015	Permanent horaire	17878	14,9
2015-01-01	A0005	22242	186	10	C	25	833511,52	6780020,02	0	208	52	C	267	208267	853589,98	6773033,12	0	2015	Permanent horaire	17878	14,9
2015-01-01	A0005	19833	208	52	C	267	853589,98	6773033,12	0	228	52	C	100	228100	866053,82	6758632,41	0	2015	Permanent horaire	19931	20,2
2015-01-01	A0005A	364	0	91	C	0	665760,68	6837382,35	0	0	91	C	364	364	665798,84	6836906,33	0	2015	Permanent horaire	66642	0,9
2015-01-01	A0005A	565,6	0	91	C	364	665798,84	6836906,33	0	0	91	C	929,6	929,6	665993,58	6836378,68	0	2015	Permanent horaire	66642	0,9
2015-01-01	A0005A	1535,4	0	91	C	929,6	665993,58	6836378,68	0	2	77	C	455	2465	667163,44	6835414,5	0	2015	Permanent horaire	66642	0,9
2015-01-01	A0005A	2246	2	77	C	455	667163,44	6835414,5	0	4	77	C	700	4711	669097,78	6834256,51	0	2015	Permanent horaire	54614	0,9
2015-01-01	A0005A	4465	4	77	C	700	669097,78	6834256,51	0	9	77	C	160	9176	673133,23	6832763,43	0	2015	Permanent horaire	43048	0,9
2015-01-01	A0006	1540	0	91	N	0	650377,75	6849789,2	0	9	91	N	950	1540	649693,33	6848419,88	0	2015	Permanent horaire	72697	
2015-01-01	A0006	2731	9	91	N	950	649693,33	6848419,88	0	12	91	N	686	4271	649017,83	6845772,72	0	2015	Permanent horaire	128470	9,6
2015-01-01	A0006	313	12	91	N	686	649017,83	6845772,72	0	12	91	N	999	4584	648941,14	6845469,25	0				
2015-01-01	A0006	1001	13	91	N	0	648941,14	6845469,25	0	14	91	N	0	5585	649335,01	6844608,65	0	2015	Permanent horaire	153600	
2015-01-01	A0006	3207	14	91	N	0	649335,01	6844608,65	0	17	91	N	207	8792	651271,75	6842102,57	0	2015	Permanent horaire	159764	
2015-01-01	A0006	3288	17	91	N	207	651271,75	6842102,57	0	20	91	N	505	12080	653835,97	6840122,15	0	2015	Permanent horaire	159674	9,1
2015-01-01	A0006	1267	20	91	N	505	653835,97	6840122,15	0	21	91	N	772	13347	654595,57	6839115,02	0	2015	Permanent horaire	138878	
2015-01-01	A0006	2233	21	91	N	772	654595,57	6839115,02	0	24	91	N	0	15580	655939,7	6837342,74	0	2015	Permanent horaire	116800	
2015-01-01	A0006	500	24	91	N	0	655939,7	6837342,74	0	24	91	N	500	16080	656303,45	6836997,6	0	2015	Permanent horaire	103044	9,3
2015-01-01	A0006	1241	24	91	N	500	656303,45	6836997,6	0	25	91	N	740	17321	657205,8	6836141,49	0	2015	Permanent horaire	103044	9,3
2015-01-01	A0006	1647	25	91	N	740	657205,8	6836141,49	0	27	91	N	400	18968	658102,38	6834785,86	0	2015	Permanent horaire	94710	
2015-01-01	A0006	286	27	91	N	400	658102,38	6834785,86	0	27	91	N	686	19254	658213,98	6834521,95	0	2015	Permanent horaire	94710	
2015-01-01	A0006	1072	27	91	N	686	658213,98	6834521,95	0	28	91	N	761	20326	658632,62	6833533,79	0	2015	Permanent horaire	92535	
2015-01-01	A0006	3906	28	91	N	761	658632,62	6833533,79	0	32	91	N	666	24232	660781,96	6830320,98	0	2015	Permanent horaire	122900	
2015-01-01	A0006	1496	32	91	N	666	660781,96	6830320,98	0	34	91	N	156	25728	661754,81	6829211,15	0	2015	Permanent horaire	115100	
2015-01-01	A0006	747	34	91	N	156	661754,81	6829211,15	0	34	91	N	903	26475	662330,04	6828737,33	0	2015	Permanent horaire	83001	9,8
2015-01-01	A0006	3465	34	91	N	903	662330,04	6828737,33	0	38	91	N	383	29940	663226,67	6825411,82	0	2015	Permanent horaire	74200	
2015-01-01	A0006	2	38	91	N	383	663226,67	6825411,82	0	38	91	N	385	29942	663227,05	6825409,84	0	2015	Permanent horaire	74200	
2015-01-01	A0006	6076	38	91	N	385	663227,05	6825409,84	0	44	77	N	440	36018	664266,34	6819482,33	0				
2015-01-01	A0006	2043	44	77	N	440	664266,34	6819482,33	0	46	77	C	483	38061	664557,43	6817510,2	0	2015	Permanent horaire	49905	13,1
2015-01-01	A0006	14517	46	77	C	483	664557,43	6817510,2	0	61	77	C	0	52578	669833,6	6804307,06	0	2015	Permanent horaire	43363	10,8
2015-01-01	A0006	8690	61	77	C	0	669833,6	6804307,06	0	69	77	C	690	61268	676412,21	6798947,02	0	2015	Permanent horaire	40697	10,9
2015-01-01	A0006	3129	69	77	C	690	676412,21	6798947,02	0	72	77	C	819	64397	678773,89	6796929,75	0	2015	Permanent horaire	45181	11,4
2015-01-01	A0006	7855	72	77	C	819	678773,89	6796929,75	0	80	77	C	674	72252	683383,07	6790593,39	0	2015	Permanent horaire	41827	11,8
2015-01-01	A0006	10368	80	77	C	674	683383,07	6790593,39	0	91	77	C	42	82620	691541,88	6784209,91	0	2015	Permanent horaire	25293	11,6
2015-01-01	A0006	15173	91	77	C	42	691541,88	6784209,91	0	106	45	C	215	97793	703630,24	6775827,96	0	2015	Permanent horaire	25293	11,6
2015-01-01	A0006	3785	106	45	C	215	703630,24	6775827,96	0	110	89	C	0	101578	706565,1	6773464,26	0	2015	Permanent horaire	25293	11,6
2015-01-01	A0006	1100	110	89	C	0	706565,1	6773464,26	0	111	89	C	100	102678	707363,82	6772716,85	0	2015	Permanent horaire	25293	11,6
2015-01-01	A0006	17000	111	89	C	100	707363,82	6772716,85	0	128	89	C	100	119678	718213,54	6759824,38	0	2015	Permanent horaire	34166	13
2015-01-01	A0006	22970	128	89	C	100	718213,54	6759824,38	0	151	89	C	70	142648	738690,02	6751727,17	0	2015	Permanent horaire	32486	13,3
2015-01-01	A0006	2590	151	89	C	70	738690,02	6751727,17	0	153	89	C	660	145238	741005,62	6750691,48	0	2015	Permanent horaire	32486	13,3
2015-01-01	A0006	11311	153	89	C	660	741005,62	6750691,48	0	164	89	C	971	156549	748639,31	6744536,81	0	2015	Permanent horaire	30286	14,2
2015-01-01	A0006	25163	164	89	C	971	748639,31	6744536,81	0	190	89	C	134	181712	766326,32	6729218,77	0	2015	Permanent horaire	31563	14,1
2015-01-01	A0006	19338	190	89	C	134	766326,32	6729218,77	0	209	89	C	472	201050	774815	6713061,64	0	2015	Permanent horaire	31785	14,2
2015-01-01	A0006	9728	209	89	C	472	774815	6713061,64	0	219	89	C	200	210778	784048,85	6711347,62	0	2015	Permanent horaire	31104	13,1
2015-01-01	A0006	16163	219	89	C	200	784048,85	6711347,62	0	235	21	C	363	226941	798505,99	6704688,19	0	2015	Permanent horaire	31104	13,1
2015-01-01	A0006	29044	235	21	C	363	798505,99	6704688,19	0	264	21	C	407	255985	817710,83	6684657,73	0	2015	Permanent horaire	31847	13,1
2015-01-01	A0006	36650	264	21	C	407	817710,83	6684657,73	0	301	21	C	57	292635	840560,33	6661604,9	0	2015	Permanent horaire	27517	13,7
2015-01-01	A0006	3543	301	21	C	57	840560,33	6661604,9	0	304	21	C	600	296178	841964,06	6659249,56	0	2015	Permanent horaire	31347	13,3
2015-01-01	A0006	100	304	21	C	600	841964,06	6659249,56	0	304	21	C	700	296278	841931,73	6659154,04	0	2015	Permanent horaire	66263	18,2
2015-01-01	A0006	300	304	21	C	700	841931,73	6659154,04	0	305	21	C	0	296578	841835,14	6658867,34	0	2015	Permanent horaire	66263	18,2
2015-01-01	A0006	1050	305	21	C	0	841835,14	6658867,34	0	306	21	C	50	297628	841509,12	6657893,49	0	2015	Permanent horaire	66263	18,2
2015-01-01	A0006	730	306	21	C	50	841509,12	6657893,49	0	306	21	C	780	298358	841296,03	6657261,91	0	2015	Permanent horaire	66263	18,2
2015-01-01	A0006	7720	306	21	C	780	841296,03	6657261,91	0	314	21	C	500	306078	838773,19	6650263,84	0	2015	Permanent horaire	60745	18,7
2015-01-01	A0006	14470	314	21	C	500	838773,19	6650263,84	0	328	71	C	970	320548	839206,2	6635427,66	0	2015	Permanent horaire	60745	18,7
2015-01-01	A0006	6160	328	71	C	970	839206,2	6635427,66	0	335	71	C	130	326708	839818,76	6629511,23	0	2015	Permanent horaire	59626	20,3
2015-01-01	A0006	20290	335	71	C	130	839818,76	6629511,23	0	355	71	C	420	346998	845450,78	6610714,48	0	2015	Permanent horaire	54789	17,3
2015-01-01	A0006	25479,9	355	71	C	420	845450,78	6610714,48	0	380	71	C	899,9	372477,9	841156,76	6587108,31	0	2015	Permanent horaire	54160	17,3
2015-01-01	A0006	0,1	380	71	C	899,9	841156,76	6587108,31	0	380	71	C	900	372478	841156,7	6587108,23	0	2015	Permanent horaire	54160	17,3
2015-01-01	A0006	180	380	71	C	900	841156,7	6587108,23	0	381	71	C	80	372658	841050,97	6586962,34	0	2015	Permanent horaire	55493	18,6
2015-01-01	A0006	1975	381	71	C	80	841050,97	6586962,34	0	383	71	C	55	374633	840480,89	6585076,11	0	2015	Permanent horaire	55493	18,6
2015-01-01	A0006	8176	383	71	C	55	840480,89	6585076,11	0	391	71	C	231	382809	837754	6577719,81	0	2015	Permanent horaire	48222	19,2
2015-01-01	A0006	12639	391	71	C	231	837754	6577719,81	0	403	71	C	870	395448	836524,77	6565504,37	0	2015	Permanent horaire	56535	18,5
2015-01-01	A0006	8630	403	71	C	870	836524,77	6565504,37	0	412	69	C	500	404078	835250,1	6557175,37	0	2015	Permanent horaire	56535	18,5
2015-01-01	A0006	8950	412	69	C	500	835250,1	6557175,37	0	421	69	C	450	413028	833434,62	6548518,55	0	2015	Permanent horaire	64871	16,7
2015-01-01	A0006	5090	421	69	C	450	833434,62	6548518,55	0	426	69	C	540	418118	834395,79	6543593,61	0	2015	Permanent horaire	67916	16,4
2015-01-01	A0006	5560	426	69	C	540	834395,79	6543593,61	0	432	69	C	100	423678	833866,8	6538705,37	0	2015	Permanent horaire	85206	14,5
2015-01-01	A0006	809,8	432	69	C	100	833866,8	6538705,37	0	432	69	C	909,8	424487,8	833812,39	6537913,26	0	2015	Permanent horaire	44211	7,4
2015-01-01	A0006	0,2	432	69	C	909,8	833812,39	6537913,26	0	432	69	C	910	424488	833812,3	6537913,08	0	2015	Permanent horaire	44211	7,4
2015-01-01	A0006	4186	432	69	C	910	833812,3	6537913,08	0	437	69	C	96	428674	834475,04	6533854,45	0	2015	Permanent horaire	42021	7,8
2015-01-01	A0006	8227	437	69	C	96	834475,04	6533854,45	0	445	69	C	323	436901	836990,1	6526169,31	0				
2015-01-01	A0006	464,6	445	69	C	323	836990,1	6526169,31	0	445	69	C	787,6	437365,6	837102,54	6525720,07	0	2015	Permanent horaire	87227	6,5
2015-01-01	A0006	70	445	69	C	787,6	837102,54	6525720,07	0	445	69	C	857,6	437435,6	837119,7	6525652,45	0	2015	Permanent horaire	87227	6,5
2015-01-01	A0006	1148,4	445	69	C	857,6	837119,7	6525652,45	0	447	69	N	13	438584	837398,77	6524542,84	0	2015	Permanent horaire	87227	6,5
2015-01-01	A0006	60	447	69	N	13	837398,77	6524542,84	0	447	69	N	73	438644	837414,4	6524484,99	0	2015	Permanent horaire	87227	6,5
2015-01-01	A0006	447	447	69	N	73	837414,4	6524484,99	0	447	69	N	520	439091	837606,56	6524085,38	0	2015	Permanent horaire	87227	6,5
2015-01-01	A0006	232,7	447	69	N	520	837606,56	6524085,38	0	447	69	N	752,7	439323,7	837745,47	6523899,06	0	2015	Permanent horaire	105313	6,3
2015-01-01	A0006	70	447	69	N	752,7	837745,47	6523899,06	0	447	69	N	822,7	439393,7	837786,76	6523842,65	0	2015	Permanent horaire	105313	6,3
2015-01-01	A0006	1365,3	447	69	N	822,7	837786,76	6523842,65	0	449	69	N	200	440759	838531,06	6522709,88	0	2015	Permanent horaire	105313	6,3
2015-01-01	A0006	126	449	69	N	200	838531,06	6522709,88	0	449	69	N	326	440885	838574,45	6522592,07	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	33,8	449	69	N	326	838574,45	6522592,07	0	449	69	N	359,8	440918,8	838586,37	6522560,58	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	675,4	449	69	N	359,8	838586,37	6522560,58	0	450	69	N	52,2	441594,2	838514,83	6521935,01	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	93,8	450	69	N	52,2	838514,83	6521935,01	0	450	69	N	146	441688	838458,95	6521860,08	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	651,7	450	69	N	146	838458,95	6521860,08	0	450	69	N	797,7	442339,7	838446,66	6521268,25	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	460,5	450	69	N	797,7	838446,66	6521268,25	0	451	69	N	254,2	442800,2	838748,47	6520923,05	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	275,1	451	69	N	254,2	838748,47	6520923,05	0	451	69	N	529,3	443075,3	838968,39	6520759,08	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	216,7	451	69	N	529,3	838968,39	6520759,08	0	451	69	N	746	443292	839145,91	6520635,64	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	1007,1	451	69	N	746	839145,91	6520635,64	0	452	69	N	759,1	444299,1	839912,15	6519986,18	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	48,9	452	69	N	759,1	839912,15	6519986,18	0	452	69	N	808	444348	839949,13	6519954,33	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	167,6	452	69	N	808	839949,13	6519954,33	0	452	69	N	975,6	444515,6	840069,29	6519837,97	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	9,4	452	69	N	975,6	840069,29	6519837,97	0	452	69	N	985	444525	840076,06	6519831,48	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	996	452	69	N	985	840076,06	6519831,48	0	454	69	N	0	445521	840846,42	6519207,89	0	2015	Permanent horaire	115292	5,3
2015-01-01	A0006	1061	454	69	N	0	840846,42	6519207,89	0	455	69	N	50	446582	841614,83	6518480,57	0	2015	Permanent horaire	85566	7,7
2015-01-01	A0006	121	455	69	N	50	841614,83	6518480,57	0	455	69	N	171	446703	841724,51	6518426,97	0	2015	Permanent horaire	85566	7,7
2015-01-01	A0006	445	455	69	N	171	841724,51	6518426,97	0	455	69	N	616	447148	842127,5	6518249,04	0	2015	Permanent horaire	85566	7,7
2015-01-01	A0006A	900	0	94	N	0	651028,1	6857774,7	0	0	94	N	900	900	651315,85	6857043,62	0	2015	Permanent horaire	121000	
2015-01-01	A0006A	1595	0	94	N	900	651315,85	6857043,62	0	2	94	N	150	2495	651750,9	6855555,4	0	2015	Permanent horaire	121000	
2015-01-01	A0006A	3865	2	94	N	150	651750,9	6855555,4	0	6	94	N	0	6360	651667,85	6851803,72	0	2015	Permanent horaire	106946	
2015-01-01	A0006A	2424	6	94	N	0	651667,85	6851803,72	0	8	94	N	414	8784	650377,75	6849789,2	0	2015	Permanent horaire	120500	
2015-01-01	A0006B	3482	0	94	N	0	653099,19	6857546,04	0	3	94	N	0	3482	651799,51	6854749,86	0	2015	Permanent horaire	112900	3,7
2015-01-01	A0006B	78,5	3	94	N	0	651799,51	6854749,86	0	3	94	N	78,5	3560,5	651794,69	6854671,92	0	2015	Permanent horaire	110889	
2015-01-01	A0006B	136,2	3	94	N	78,5	651794,69	6854671,92	0	3	94	N	214,7	3696,7	651807,32	6854537,21	0	2015	Permanent horaire	110889	
2015-01-01	A0006B	12,3	3	94	N	214,7	651807,32	6854537,21	0	3	94	N	227	3709	651809,9	6854525,25	0	2015	Permanent horaire	110889	
2015-01-01	A0006B	1601	3	94	N	227	651809,9	6854525,25	0	4	94	N	823	5310	651913,28	6852957,04	0	2015	Permanent horaire	110889	
2015-01-01	A0006B	177	4	94	N	823	651913,28	6852957,04	0	5	94	N	0	5487	651892,07	6852782,33	0	2015	Permanent horaire	110889	
2015-01-01	A0006B	2248	5	94	N	0	651892,07	6852782,33	0	7	94	N	250	7735	650974,7	6850790,43	0	2015	Permanent horaire	85622	
2015-01-01	A0006B	609,7	7	94	N	250	650974,7	6850790,43	0	7	94	N	859,7	8344,7	650655,93	6850274,95	0	2015	Permanent horaire	154560	
2015-01-01	A0006B	560,3	7	94	N	859,7	650655,93	6850274,95	0	0	91	N	0	8905	650349,24	6849808,52	0	2015	Permanent horaire	154560	
2015-01-01	A0006B	1283	0	91	N	0	650349,24	6849808,52	0	9	91	N	701	10188	649689,87	6848706,77	0				
2015-01-01	A0007	551	0	69	N	0	842127,5	6518249,04	0	0	69	N	551	551	842080,59	6517801,25	0	2015	Permanent horaire	107311	8,3
2015-01-01	A0007	1038	0	69	N	551	842080,59	6517801,25	0	1	69	N	527	1589	841570,69	6516899,41	0	2015	Permanent horaire	107311	8,3
2015-01-01	A0007	1088,4	1	69	N	527	841570,69	6516899,41	0	2	69	N	618,4	2677,4	841240,02	6515927,87	0	2015	Permanent horaire	98574	6,4
2015-01-01	A0007	50	2	69	N	618,4	841240,02	6515927,87	0	2	69	N	668,4	2727,4	841251,23	6515879,21	0	2015	Permanent horaire	98574	6,4
2015-01-01	A0007	1553,6	2	69	N	668,4	841251,23	6515879,21	0	4	69	N	200	4281	841671,72	6514392,56	0	2015	Permanent horaire	98574	6,4
2015-01-01	A0007	735,6	4	69	N	200	841671,72	6514392,56	0	4	69	N	935,6	5016,6	842206,34	6513901,8	0	2015	Permanent horaire	103846	6,1
2015-01-01	A0007	128,4	4	69	N	935,6	842206,34	6513901,8	0	5	69	N	68	5145	842296,14	6513810,73	0	2015	Permanent horaire	103846	6,1
2015-01-01	A0007	381	5	69	N	68	842296,14	6513810,73	0	5	69	N	449	5526	842517,81	6513501,24	0	2015	Permanent horaire	103846	6,1
2015-01-01	A0007	28,3	5	69	N	449	842517,81	6513501,24	0	5	69	N	477,3	5554,3	842534,2	6513478,19	0	2015	Permanent horaire	103846	6,1
2015-01-01	A0007	200,1	5	69	N	477,3	842534,2	6513478,19	0	5	69	N	677,4	5754,4	842650,06	6513315,22	0	2015	Permanent horaire	103846	6,1
2015-01-01	A0007	77,6	5	69	N	677,4	842650,06	6513315,22	0	5	69	N	755	5832	842695,45	6513252,37	0	2015	Permanent horaire	103846	6,1
2015-01-01	A0007	684	5	69	N	755	842695,45	6513252,37	0	6	69	N	440	6516	842897,48	6512606,28	0	2015	Permanent horaire	103846	6,1
2015-01-01	A0007	774,1	6	69	N	440	842897,48	6512606,28	0	7	69	N	205,1	7290,1	843479,74	6512103,22	0	2015	Permanent horaire	143061	8,3
2015-01-01	A0007	168,1	7	69	N	205,1	843479,74	6512103,22	0	7	69	N	373,2	7458,2	843574,77	6511966,06	0	2015	Permanent horaire	143061	8,3
2015-01-01	A0007	1900,8	7	69	N	373,2	843574,77	6511966,06	0	9	69	N	394	9359	843841,3	6510092,66	0	2015	Permanent horaire	143061	8,3
2015-01-01	A0007	31,4	9	69	N	394	843841,3	6510092,66	0	9	69	N	425,4	9390,4	843839,54	6510061,34	0	2015	Permanent horaire	143061	8,3
2015-01-01	A0007	3705,6	9	69	N	425,4	843839,54	6510061,34	0	13	69	N	56	13096	842513,06	6506643,33	0	2015	Permanent horaire	143061	8,3
2015-01-01	A0007	47,1	13	69	N	56	842513,06	6506643,33	0	13	69	N	103,1	13143,1	842485,61	6506605,08	0	2015	Permanent horaire	143061	8,3
2015-01-01	A0007	246,9	13	69	N	103,1	842485,61	6506605,08	0	13	69	N	350	13390	842343,2	6506403,55	0	2015	Permanent horaire	143061	8,3
2015-01-01	A0007	288,4	13	69	N	350	842343,2	6506403,55	0	13	69	N	638,4	13678,4	842179,72	6506166,26	0	2015	Permanent horaire	96018	9
2015-01-01	A0007	123,6	13	69	N	638,4	842179,72	6506166,26	0	13	69	N	762	13802	842111,85	6506063,02	0	2015	Permanent horaire	96018	9
2015-01-01	A0007	5710	13	69	N	762	842111,85	6506063,02	0	19	69	N	464	19512	840072,03	6500899,35	0	2015	Permanent horaire	96018	9
2015-01-01	A0007	124,4	19	69	N	464	840072,03	6500899,35	0	19	69	N	588,4	19636,4	840097,59	6500777,79	0	2015	Permanent horaire	96018	9
2015-01-01	A0007	738,6	19	69	N	588,4	840097,59	6500777,79	0	20	69	N	330	20375	840302,41	6500067,28	0	2015	Permanent horaire	96018	9
2015-01-01	A0007	17630	6	38	C	0	843170,65	6487932,34	0	23	38	C	630	38005	841946,36	6471025,19	0	2015	Permanent horaire	71429	18,5
2015-01-01	A0007	2650	23	38	C	630	841946,36	6471025,19	0	26	38	C	280	40655	842482,22	6468533,76	0	2015	Permanent horaire	66077	18,3
2015-01-01	A0007	6830	26	38	C	280	842482,22	6468533,76	0	33	26	C	110	47485	844175,33	6462275,29	0	2015	Permanent horaire	66077	18,3
2015-01-01	A0007	1290	33	26	C	110	844175,33	6462275,29	0	34	26	C	400	48775	844934,21	6461269,04	0	2015	Permanent horaire	66077	18,3
2015-01-01	A0007	20709	34	26	C	400	844934,21	6461269,04	0	55	26	C	109	69484	847311,28	6442594,82	0	2015	Permanent horaire	66077	18,3
2015-01-01	A0007	10729	55	26	C	109	847311,28	6442594,82	0	65	26	C	838	80213	848666,2	6432136,15	0	2015	Permanent horaire	65680	18
2015-01-01	A0007	3262	65	26	C	838	848666,2	6432136,15	0	69	26	C	100	83475	849064,39	6428893,52	0	2015	Permanent horaire	61271	19,5
2015-01-01	A0007	4668	69	26	C	100	849064,39	6428893,52	0	73	26	C	768	88143	848029,27	6424352,88	0	2015	Permanent horaire	61271	19,5
2015-01-01	A0007	0,1	73	26	C	768	848029,27	6424352,88	0	73	26	C	768,1	88143,1	848029,25	6424352,78	0	2015	Permanent horaire	81218	15,7
2015-01-01	A0007	18503,9	73	26	C	768,1	848029,25	6424352,78	0	92	26	C	272	106647	841980,95	6408160,97	0	2015	Permanent horaire	81218	15,7
2015-01-01	A0007	9942	92	26	C	272	841980,95	6408160,97	0	102	26	C	214	116589	842440,7	6398492,8	0	2015	Permanent horaire	77276	16,2
2015-01-01	A0007	22421	102	26	C	214	842440,7	6398492,8	0	124	26	C	635	139010	840496,9	6377351,39	0	2015	Permanent horaire	70581	17
2015-01-01	A0007	17975	124	26	C	635	840496,9	6377351,39	0	142	26	C	610	156985	838696,36	6360045,49	0	2015	Permanent horaire	69458	16,8
2015-01-01	A0007	3660	142	26	C	610	838696,36	6360045,49	0	146	84	C	270	160645	839273,43	6356527,69	0	2015	Permanent horaire	69458	16,8
2015-01-01	A0007	18530	146	84	C	270	839273,43	6356527,69	0	164	84	C	800	179175	841882,62	6340586,58	0	2015	Permanent horaire	73272	16,9
2015-01-01	A0007	1717	164	84	C	800	841882,62	6340586,58	0	166	84	C	517	180892	842652,36	6339067,55	0	2015	Permanent horaire	73272	16,9
