"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","NB_CHB","SDP_A2","SDP_B2","SDP_D2","SDP_E2","SDP_F2","SDP_A3","SDP_B3","SDP_D3","SDP_E3","SDP_F3","SDP_A4","SDP_B4","SDP_D4","SDP_E4","SDP_F4","SDP_A5","SDP_B5","SDP_D5","SDP_E5","SDP_F5","SDP_A6","SDP_B6","SDP_D6","SDP_E6","SDP_F6","SDP_A7","SDP_B7","SDP_D7","SDP_E7","SDP_F7","SDP_A8","SDP_B8","SDP_D8","SDP_E8","SDP_F8","SDP_A9","SDP_B9","SDP_D9","SDP_E9","SDP_F9","I_TRANSPORT","I_ENSETRECH","I_SANTE","I_ACTSOCIAL","I_OUVRAGESPEC","I_CULTURE","TYPE_OPERATION_CONSTR","DPC","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"44","54","54373","2018","05437318L0002","9","2",,"FERM'ALLURE","75155301700011",,,"37 Rue de Viller",,,"54300","LUNEVILLE",,"100",,,"40 AV DE L EUROPE",,,"54300","MONCEL LES LUNEVILLE",,"260AI",,,2,412,,,,,"2",0,0,0,0,0,0,0,0,0,0,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,124,0,0,55,0,0,0,0,0,0,0,0,0,0,0,"14",2018-06-30,"2018-06-04",
"44","54","54395","2018","05439518N0001","8","2","ADOMA ETABLISSEMENT EST",,"78805803000016","17","AV","ANDRE MALRAUX",,,"57000","Metz",,"100","31","RUE","DE PHALSBOURG",,,"54000","Nancy",,"465BV","465BV",,2,2728,,,,"9","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-06-30,"2018-05-22",
"44","54","54425","2018","05442518E0001","9","2",,"Les 2 Mirabelles representee par Mesdames RENAUT e",,"4",,"rue de la Liberte",,,"54490","PIENNES",,"100","4",,"RUE DE LA LIBERTE",,,"54490","PIENNES",,"275AH",,,2,1175,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,"2018-06-18",
"44","54","54431","2017","05443117N0024","9","2","SAS","MONTRICHARD","53899332000018",,,"1015 Chemin de la Corderie",,,"54700","PONT A MOUSSON",,"100",,,"Chemin de la Corderie / Ro",,,"54700","PONT-A-MOUSSON",,"0037AX","0078AX","0081AX",3,42284,,,,,"2",0,0,0,0,0,0,0,0,0,1042,0,0,10,0,9845,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-06-30,"2017-11-23","2018-04-16"
"44","54","54439","2018","05443918N0004","1","2",,"SCI 3 H","81130612500014","1",,"Rue de l'Arbois",,,"54425","PULNOY",,"100","1",,"rue de l'Arbois",,,"54425","PULNOY",,"274AA","297AA","300AA",2,2572,,,,,"1",0,0,0,0,0,0,0,0,0,90,215,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,"2018-06-28",
"44","54","54449","2018","05444918L0002","9","2",,"LE RELAIS DE LUNEVILLE","502669146",,,"17 Route des Vosges RN4",,,"54300","REHAINVILLER",,"100",,,"17 ROUTE DES VOSGES",,,"54300","REHAINVILLER",,"0640A","2630A","2650A",2,7034,,,,,"1",0,0,0,0,320,78,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,"2018-06-13",
"44","54","54455","2018","05445518L0001","9","2","SCEA Ecuries de L EURON",,"82523857900015","1","RTE","de Gerbeviller",,,"54830","Remenoville",,"100","1","RTE","de Gerbeviller",,,"54830","Remenoville",,"6ZE","48ZE","50ZE",2,31188,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,"2018-06-15",
"44","54","54462","2018","05446218L0005","9","2","Eleveur","ANTOINE","80163183900017",,,"16  rue de la Moselle",,,"54110","Rosieres-Aux-Salines",,"100",,,"LES CLAVIERES",,,"54110","ROSIERES AUX SALINES",,"222BI",,,1,1659,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,,
"44","54","54483","2018","05448318L0010","9","2","UNION DE COOPERATIVE","VEGAFRUITS","38275764900027",,,"62 rue Charles Courtois",,,"54210","SAINT NICOLAS DE PORT",,"100",,,"62 RUE CHARLES COURTOIS",,,"54210","ST NICOLAS DE PORT",,"404AZ",,,2,5089,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,"2018-06-04",
"44","54","54483","2018","05448318L0016","9","2","SCI","SCI DAMCY","83979716400010",,,"4 bis  rue du Vignoble",,,"54360","DAMELEVIERES",,"100",,,"19 RTE DE VILLE EN VERMOIS",,,"54210","ST NICOLAS DE PORT",,"543AS",,,1,755,,,,"2",,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9",2018-06-30,,
